Acc_X,Acc_Y,Acc_Z
0.875751,-1.460836,10.602078
0.890023,-1.479599,10.473034
0.885142,-1.499189,10.384021
0.88868,-1.552494,10.287575
0.939826,-1.60121,10.21629
0.99013,-1.604081,10.219213
0.994357,-1.604602,10.21086
0.947298,-1.586519,10.15801
0.959102,-1.578419,10.093177
0.999906,-1.555542,10.068057
1.023911,-1.488349,10.082766
0.974687,-1.480128,10.07908
0.971759,-1.511224,10.059368
0.945629,-1.470234,10.066447
0.943729,-1.431447,10.021071
0.979208,-1.438679,9.935564
0.930535,-1.397019,9.881216
0.906071,-1.382037,9.83378
0.913938,-1.378305,9.804809
0.882764,-1.369846,9.757919
0.862673,-1.336136,9.718269
0.830821,-1.269126,9.670143
0.835572,-1.257457,9.62346
0.793694,-1.21722,9.563335
0.778776,-1.190663,9.45967
0.768169,-1.16582,9.456692
0.744978,-1.138591,9.466575
0.731661,-1.108897,9.475156
0.713056,-1.117418,9.456665
0.731257,-1.089647,9.477314
0.721266,-1.053653,9.460097
0.74484,-0.994565,9.464333
0.773188,-0.989166,9.43041
0.796095,-0.991362,9.439686
0.795107,-0.99159,9.490687
0.827412,-0.993005,9.542384
0.806826,-0.973803,9.599485
0.795614,-1.01217,9.62574
0.75838,-0.95913,9.648294
0.758412,-0.918238,9.703764
0.747349,-0.896809,9.719362
0.736572,-0.898225,9.748855
0.719627,-0.916274,9.787692
0.694403,-0.908138,9.860366
0.689777,-0.86054,9.937389
0.680001,-0.869439,9.964091
0.670627,-0.912417,9.950703
0.667979,-0.919415,9.963224
0.628885,-0.837395,9.986857
0.607225,-0.859762,9.953776
0.590591,-0.887282,9.873456
0.563596,-0.859821,9.796989
0.554231,-0.803178,9.762405
0.580291,-0.786808,9.724724
0.594878,-0.791297,9.620388
0.587732,-0.764997,9.522536
0.575199,-0.802812,9.466636
0.540517,-0.816678,9.349956
0.568239,-0.827123,9.220872
0.591519,-0.834795,9.11494
0.550433,-0.841716,9.006178
0.507933,-0.845085,8.857029
0.56003,-0.811564,8.745534
0.530716,-0.8102,8.609848
0.518607,-0.857258,8.528913
0.48853,-0.798147,8.459578
0.554317,-0.658369,8.333625
0.611782,-0.556825,8.343841
0.453495,-0.807557,8.322574
0.473778,-0.953389,8.095618
0.56993,-0.853487,7.864589
0.554034,-0.794054,7.824117
0.500076,-0.702832,7.836225
0.791191,-0.668628,8.216014
0.807049,-0.855571,8.493819
0.574655,-1.098209,8.388698
0.562301,-1.310055,8.364893
0.552147,-1.348842,8.545612
0.525625,-1.246728,8.528575
0.5345,-1.155178,8.519351
0.547654,-1.10589,8.538779
0.464003,-1.110637,8.498595
0.518937,-0.975276,8.51732
0.524648,-0.896406,8.565223
0.492463,-0.986649,8.573322
0.536656,-1.035486,8.578047
0.541329,-1.033118,8.583377
0.554468,-1.055658,8.58116
0.600501,-1.077003,8.552998
0.627519,-1.056179,8.542338
0.640499,-1.052188,8.497124
0.646681,-1.075893,8.4718
0.663614,-1.010149,8.435286
0.730954,-0.994463,8.397543
0.741336,-0.981904,8.337551
0.756727,-0.995894,8.24957
0.771828,-0.981894,8.205296
0.831785,-0.900431,8.210897
0.895522,-0.871958,8.209039
0.924789,-0.873649,8.148262
0.959614,-0.871866,8.112459
0.977778,-0.802007,8.1306
1.060087,-0.790567,8.126239
1.102425,-0.785251,8.113155
1.058653,-0.804692,8.121118
1.088324,-0.843091,8.127033
1.086131,-0.775337,8.180898
1.078311,-0.776585,8.226675
1.067015,-0.878641,8.186421
1.033857,-0.858517,8.223997
0.993073,-0.830695,8.317287
0.929192,-0.82034,8.35599
0.903071,-0.918834,8.354862
0.857965,-0.943976,8.414692
0.804673,-0.970473,8.507577
0.743928,-1.009891,8.536262
0.661168,-1.05019,8.595117
0.592795,-1.106581,8.635212
0.53454,-1.12883,8.662226
0.502844,-1.134526,8.709269
0.514405,-1.184347,8.749576
0.491635,-1.235331,8.770595
0.427909,-1.255888,8.828631
0.371102,-1.233488,8.918033
0.329243,-1.22955,8.971757
0.390362,-1.221713,8.97234
0.418275,-1.274349,9.000827
0.349954,-1.240808,9.02006
0.378429,-1.216408,9.024003
0.421353,-1.208873,9.003141
0.389503,-1.210446,9.027142
0.381708,-1.18868,9.031002
0.351604,-1.145587,9.027978
0.405581,-1.117911,9.014652
0.394073,-1.108974,8.999388
0.402931,-1.132638,9.016925
0.407254,-1.130956,9.031849
0.416871,-1.129108,9.069633
0.465976,-1.101447,9.110951
0.455075,-1.100874,9.147233
0.448863,-1.088767,9.240477
0.447049,-1.058741,9.306407
0.458943,-1.024499,9.415753
0.490359,-1.014382,9.486071
0.473604,-1.051998,9.579747
0.448778,-1.104952,9.660104
0.435758,-1.112561,9.766725
0.488972,-1.061989,9.887783
0.526782,-1.056949,10.019668
0.528404,-1.070108,10.109811
0.550568,-1.068636,10.249373
0.62996,-1.036147,10.393129
0.652679,-1.061343,10.511605
0.684448,-1.035031,10.64443
0.694332,-0.989587,10.7565
0.697,-0.969476,10.841027
0.742686,-0.949707,10.888888
0.739704,-0.922705,10.917191
0.748612,-0.90324,10.908702
0.775338,-0.909912,10.893845
0.801751,-0.92109,10.876674
0.843274,-0.909523,10.871434
0.915685,-0.877638,10.832181
0.924641,-0.87875,10.785879
0.976345,-0.849952,10.776617
1.033387,-0.810604,10.73618
1.052809,-0.80657,10.666991
1.075693,-0.769756,10.64611
1.114863,-0.743134,10.646363
1.11667,-0.736817,10.636529
1.145023,-0.762563,10.596502
1.135077,-0.76717,10.590943
1.129689,-0.73883,10.63446
1.126513,-0.7542,10.674219
1.071948,-0.779592,10.684507
1.054893,-0.821909,10.689304
0.98646,-0.81386,10.745015
0.933249,-0.789117,10.785736
0.901336,-0.832661,10.817163
0.863852,-0.846567,10.823849
0.834112,-0.894978,10.786466
0.788322,-0.922677,10.762087
0.755873,-0.945174,10.745416
0.795067,-0.928263,10.729631
0.752852,-1.037514,10.725605
0.750059,-1.224969,10.635331
0.68236,-1.230786,10.696065
0.822481,-1.184094,10.810125
0.901724,-1.08883,10.949341
0.996626,-1.060129,11.085157
1.053062,-1.033523,11.098243
1.080464,-1.054309,11.120181
1.066387,-0.987241,11.280546
1.164435,-0.966252,11.36168
1.237388,-0.968595,11.39686
1.322952,-0.917044,11.51452
1.367112,-0.885893,11.616493
1.397739,-0.847329,11.682062
1.42852,-0.853821,11.744869
1.529783,-0.876819,11.797519
1.601271,-0.864298,11.900727
1.617113,-0.955466,12.012494
1.542464,-1.232144,12.062526
1.409424,-1.305258,11.890144
1.375258,-1.135353,11.886307
1.405864,-0.524075,11.995861
1.773036,-0.126911,11.928143
1.802277,-0.089245,11.654822
1.633006,-0.091187,11.634522
1.423136,-0.130872,11.620233
1.324378,-0.219241,11.564209
1.25725,-0.400525,11.412403
1.116199,-0.574335,11.303901
0.959572,-0.689909,11.22949
0.872329,-0.760898,11.112302
0.839865,-0.744407,10.968486
0.748227,-0.793216,10.857593
0.650144,-0.86485,10.736672
0.570941,-0.872871,10.598716
0.510622,-0.848157,10.49989
0.444455,-0.832974,10.44669
0.306803,-0.839358,10.411644
0.242897,-0.871691,10.367221
0.235846,-0.863624,10.292037
0.201494,-0.822862,10.231351
0.145053,-0.741968,10.197993
0.127691,-0.7115,10.15704
0.099742,-0.791142,10.121087
0.03528,-0.745391,10.086541
-0.029149,-0.647122,10.157675
-0.08159,-0.606356,10.182719
-0.06371,-0.626069,10.229822
-0.173147,-0.932132,10.387567
-0.200545,-0.981242,10.053642
-0.11855,-0.678047,10.06541
-0.065392,-0.657286,10.279598
-0.127255,-0.72991,10.252939
-0.160497,-0.810532,10.129701
-0.164582,-0.875802,10.160423
-0.175399,-0.868253,10.144573
-0.146607,-0.805075,10.063158
-0.130467,-0.782108,10.034944
-0.116553,-0.665769,9.854875
-0.057981,-0.404427,9.741594
-0.01169,-0.231687,9.71658
-0.039546,-0.241781,9.597023
-0.02323,-0.284525,9.446569
-0.021953,-0.232019,9.424445
-0.019492,-0.127733,9.45118
0.013164,-0.125968,9.404081
0.022574,-0.155287,9.32944
0.058341,-0.176846,9.250448
0.115234,-0.140083,9.21468
0.154347,-0.112831,9.171768
0.21317,-0.126869,9.117729
0.241145,-0.189275,9.076659
0.259688,-0.168523,9.069112
0.285534,-0.145682,9.086787
0.337244,-0.198198,9.100711
0.371128,-0.239461,9.025585
0.375035,-0.262608,9.015501
0.434942,-0.178705,9.046574
0.447112,-0.190866,8.990684
0.477131,-0.250042,8.949539
0.479696,-0.240072,8.904661
0.473049,-0.225216,8.860736
0.482295,-0.260848,8.812743
0.494834,-0.256127,8.798905
0.50444,-0.242421,8.740264
0.527508,-0.277728,8.637571
0.536222,-0.223308,8.547835
0.541414,-0.186559,8.471171
0.589365,-0.170721,8.398076
0.594565,-0.146635,8.321294
0.545376,-0.196971,8.22373
0.524409,-0.245916,8.117479
0.549521,-0.282275,8.026087
0.55676,-0.33584,7.97893
0.551155,-0.371046,7.899063
0.548293,-0.438584,7.860286
0.556018,-0.478983,7.840507
0.604817,-0.521365,7.836401
0.614252,-0.528886,7.860656
0.586581,-0.522093,7.843194
0.641367,-0.511599,7.849342
0.621132,-0.481703,7.85128
0.621224,-0.467765,7.833383
0.644354,-0.440217,7.843107
0.608521,-0.369924,7.877897
0.58545,-0.34816,7.919085
0.586288,-0.355401,7.952393
0.555294,-0.325657,7.991908
0.540859,-0.326876,8.01888
0.544436,-0.304143,8.037885
0.546104,-0.278575,8.061489
0.513016,-0.31186,8.010693
0.459958,-0.3078,8.009777
0.438475,-0.281206,8.016455
0.43331,-0.286695,8.013717
0.426829,-0.305556,7.981704
0.390928,-0.330458,7.960969
0.394122,-0.323419,7.982643
0.373489,-0.297775,7.953511
0.346413,-0.323546,7.931295
0.36111,-0.315975,7.911055
0.3286,-0.295424,7.90443
0.320384,-0.250129,7.944176
0.338741,-0.254301,7.915064
0.321265,-0.282902,7.889508
0.260189,-0.267187,7.885862
0.221178,-0.262704,7.934737
0.189783,-0.20701,7.967423
0.175932,-0.265419,7.971711
0.148975,-0.298804,7.982533
0.108644,-0.303884,8.036532
0.115691,-0.295141,8.042635
0.123443,-0.340008,8.024821
0.088885,-0.413922,8.045963
0.031894,-0.461412,8.064508
0.044008,-0.48088,8.114408
0.092989,-0.503564,8.142755
0.053617,-0.585167,8.14385
0.030923,-0.619866,8.157537
0.042594,-0.620591,8.19538
0.046339,-0.635069,8.273227
0.071786,-0.67538,8.357607
0.069161,-0.693331,8.442828
0.065746,-0.685192,8.570271
0.079647,-0.651333,8.679016
0.093235,-0.653324,8.795034
0.076047,-0.642071,8.851896
0.066977,-0.642864,8.878263
0.041241,-0.619882,8.93188
0.010691,-0.591109,8.993102
0.033283,-0.619806,9.035508
-0.005794,-0.633657,9.061251
-0.02495,-0.643245,9.08606
-0.030183,-0.632802,9.113467
-0.066871,-0.592842,9.142477
-0.050697,-0.66464,9.13891
-0.052777,-0.662421,9.140023
-0.062639,-0.648079,9.185786
-0.02271,-0.65802,9.229746
-0.036888,-0.707974,9.21733
-0.059162,-0.736076,9.231911
-0.048935,-0.713103,9.299045
-0.042128,-0.683716,9.355119
-0.030665,-0.703778,9.384363
-0.005498,-0.678874,9.459901
0.055369,-0.646487,9.551235
0.093844,-0.649901,9.582593
0.150286,-0.670539,9.668608
0.196795,-0.640574,9.804364
0.199873,-0.622053,9.960297
0.206952,-0.620471,10.081369
0.169523,-0.586107,10.196093
0.220608,-0.538087,10.283188
0.203269,-0.540936,10.337563
0.199669,-0.516983,10.405588
0.222724,-0.514018,10.461646
0.248125,-0.51522,10.573183
0.265397,-0.545832,10.678254
0.270545,-0.55547,10.767925
0.291537,-0.537687,10.887407
0.285565,-0.476707,10.993508
0.323698,-0.495866,11.045346
0.362477,-0.479764,11.07821
0.377206,-0.461317,11.106606
0.405666,-0.435406,11.159186
0.43794,-0.463288,11.153915
0.439445,-0.472329,11.181236
0.420161,-0.475723,11.190432
0.453968,-0.435385,11.174512
0.465722,-0.421492,11.135319
0.495044,-0.420447,11.086591
0.54065,-0.440388,11.012209
0.533891,-0.374487,10.941858
0.596879,-0.383082,10.89297
0.674617,-0.428346,10.869881
0.713914,-0.437425,10.865914
0.790562,-0.470473,10.88563
0.806319,-0.483865,10.94722
0.873596,-0.461976,10.998633
0.946164,-0.478128,10.999211
0.917205,-0.498544,11.000268
0.830576,-0.482354,11.035833
0.825269,-0.467573,11.097325
0.790547,-0.483495,11.125096
0.753946,-0.554982,11.157538
0.712502,-0.617309,11.173577
0.665702,-0.621892,11.229383
0.603778,-0.673337,11.273449
0.562114,-0.748342,11.252836
0.519543,-0.777688,11.184329
0.488856,-0.775744,11.179478
0.482652,-0.823561,11.160448
0.522717,-0.884693,11.13631
0.530351,-0.950722,11.10556
0.562947,-1.008942,11.122052
0.574484,-1.07914,11.174187
0.621601,-1.094754,11.210603
0.629119,-1.160256,11.194265
0.655453,-1.239351,11.13429
0.678212,-1.238724,11.169371
0.695365,-1.200659,11.225307
0.771035,-1.244572,11.27299
0.791086,-1.319269,11.327751
0.848901,-1.32223,11.406213
0.890088,-1.308203,11.49742
0.937356,-1.289633,11.57148
0.98925,-1.323663,11.593101
1.02158,-1.331598,11.621938
1.071939,-1.353191,11.713134
1.14034,-1.296592,11.832984
1.146238,-1.724856,11.952944
0.914012,-1.99809,11.864891
1.142163,-2.046814,11.799349
1.434563,-1.318392,11.826754
1.60766,-0.931429,12.000596
1.584868,-1.162928,12.066915
1.470088,-1.564314,11.882238
1.298155,-1.529293,11.748659
1.431205,-0.838529,11.699372
1.721193,-0.122146,11.609689
1.844044,-0.000338,11.46651
1.826984,0.04294,11.428707
1.76463,0.001884,11.509761
1.593989,-0.215802,11.416169
1.445179,-0.387255,11.302171
1.298879,-0.611369,11.293511
1.113285,-0.874666,11.156348
0.982022,-0.888315,11.021315
0.908013,-0.917091,10.914906
0.800735,-1.023123,10.800419
0.677233,-1.05502,10.707594
0.586116,-1.08578,10.608497
0.528974,-1.095369,10.458967
0.508511,-1.135546,10.31167
0.457481,-1.160891,10.213505
0.408901,-1.131617,10.133032
0.37272,-1.125454,10.103103
0.349956,-1.167054,10.056844
0.300377,-1.189188,10.00997
0.25242,-1.225717,9.959332
0.236993,-1.234219,9.919896
0.210601,-1.239145,9.877978
0.164805,-1.280713,9.792792
0.092764,-1.331801,9.762569
0.04578,-1.339306,9.761097
0.010417,-1.366906,9.784787
0.010337,-1.423326,9.800392
0.003769,-1.479703,9.817006
-0.044178,-1.463773,9.860042
-0.033599,-1.395234,9.88095
-0.01661,-1.364876,9.888244
-0.021944,-1.348321,9.865125
-0.023851,-1.321957,9.842166
0.011461,-1.305436,9.865675
0.054077,-1.252933,9.890141
0.103789,-1.271298,9.880291
0.146573,-1.254745,9.891234
0.179555,-1.216045,9.885816
0.239718,-1.177684,9.872382
0.323886,-1.142976,9.858971
0.36688,-1.131017,9.867642
0.434281,-1.054485,9.937143
0.53414,-1.005889,10.00487
0.58732,-0.992273,10.03076
0.646476,-0.993034,10.043977
0.700744,-0.962804,10.078152
0.734363,-0.898438,10.118959
0.778064,-0.851996,10.141512
0.765869,-0.954734,10.174202
0.718383,-0.96161,10.162801
0.749645,-0.939049,10.18409
0.794805,-0.85778,10.258037
0.794377,-0.860232,10.248456
0.85581,-0.88479,10.225827
0.813401,-0.891359,10.245313
0.763579,-0.810497,10.272656
0.790958,-0.793736,10.318943
0.756166,-0.774556,10.322354
0.691201,-0.802733,10.291107
0.662603,-0.811722,10.276614
0.635649,-0.804011,10.246307
0.591463,-0.789611,10.195426
0.566578,-0.804582,10.117848
0.499991,-0.840196,10.012069
0.470792,-0.888297,9.885568
0.441346,-0.90225,9.787671
0.474393,-0.856352,9.657325
0.430756,-0.873359,9.496421
0.420506,-0.904675,9.344955
0.438487,-0.893431,9.207015
0.391595,-0.925282,9.076521
0.238553,-1.21369,8.950778
0.288153,-1.1016,8.780202
0.426166,-0.88852,8.680245
0.452178,-0.858086,8.590635
0.431944,-0.881949,8.44008
0.51275,-0.890921,8.279287
0.553092,-0.921634,8.186342
0.532082,-0.868315,8.098012
0.59584,-0.848767,8.006336
0.607181,-0.840811,7.965878
0.607003,-0.826966,7.912709
0.647301,-0.788053,7.843744
0.667821,-0.781479,7.828333
0.65101,-0.747694,7.791979
0.695617,-0.720661,7.775249
0.667431,-0.706721,7.75461
0.643276,-0.73901,7.728441
0.653881,-0.742512,7.697614
0.656787,-0.743113,7.687239
0.618203,-0.746816,7.707374
0.656426,-0.753854,7.715947
0.636629,-0.753447,7.680528
0.627936,-0.760946,7.645365
0.652938,-0.776478,7.646625
0.653628,-0.730155,7.605716
0.705369,-0.740645,7.605904
0.721804,-0.766212,7.594274
0.7259,-0.769197,7.609823
0.738938,-0.717926,7.645023
0.792505,-0.694991,7.68994
0.811969,-0.723331,7.696619
0.797656,-0.755239,7.686263
0.815515,-0.748254,7.704893
0.855473,-0.73816,7.718634
0.855056,-0.750732,7.727889
0.856228,-0.767009,7.729451
0.862764,-0.751622,7.742855
0.849103,-0.734791,7.784921
0.85018,-0.752452,7.827105
0.855479,-0.761237,7.852527
0.866486,-0.790542,7.879044
0.857913,-0.788799,7.901822
0.837071,-0.761403,7.912571
0.854227,-0.78291,7.9276
0.873207,-0.814603,7.988188
0.797627,-0.79815,8.040739
0.775668,-0.829108,8.015312
0.763534,-0.824666,8.068862
0.71947,-0.807827,8.122393
0.707537,-0.843434,8.12956
0.644223,-0.863843,8.173324
0.598115,-0.856032,8.279297
0.577338,-0.845707,8.363526
0.558676,-0.850784,8.417118
0.533495,-0.911054,8.454184
0.52993,-0.944076,8.566616
0.51896,-0.910994,8.677579
0.525006,-0.952324,8.812282
0.554463,-0.992881,8.891576
0.57375,-0.981072,8.973771
0.539283,-0.974275,9.065197
0.558336,-0.982879,9.144473
0.559667,-1.022192,9.198668
0.542786,-1.009908,9.24306
0.544787,-1.027133,9.305835
0.530287,-1.00806,9.370658
0.53757,-1.021908,9.428518
0.539775,-1.041933,9.440651
0.504042,-1.055684,9.485395
0.517985,-1.019104,9.506528
0.546014,-1.042765,9.567828
0.522111,-1.033166,9.604988
0.534607,-1.056411,9.630491
0.556954,-1.028828,9.69259
0.540055,-1.010406,9.752935
0.587276,-0.992113,9.775102
0.588125,-1.008596,9.81341
0.54813,-1.001735,9.90915
0.557857,-0.945822,9.986239
0.572846,-0.939016,10.015693
0.56359,-0.968376,10.08151
0.559835,-0.957104,10.147049
0.601505,-0.933829,10.214563
0.64173,-0.930957,10.286099
0.696596,-0.922589,10.378415
0.697543,-0.904558,10.450474
0.684748,-0.871407,10.582317
0.751595,-0.850093,10.650188
0.798047,-0.883957,10.713734
0.838039,-0.894801,10.751955
0.89342,-0.87574,10.847299
0.908917,-0.828284,10.977866
0.986485,-0.792303,11.058969
1.003604,-0.785832,11.102017
1.018329,-0.779653,11.160408
1.046523,-0.719876,11.190091
1.109866,-0.707962,11.230015
1.174542,-0.702212,11.239243
1.180345,-0.713392,11.241338
1.2309,-0.685768,11.236365
1.281011,-0.6667,11.268135
1.318938,-0.652773,11.260651
1.392238,-0.673918,11.229812
1.415597,-0.622921,11.242913
1.43471,-0.574143,11.256989
1.466389,-0.569443,11.261792
1.51833,-0.575407,11.229762
1.497697,-0.524202,11.21066
1.492172,-0.486519,11.230762
1.49098,-0.500564,11.186656
1.490656,-0.506191,11.167709
1.437279,-0.515687,11.173205
1.366596,-0.561705,11.156528
1.305684,-0.57132,11.127528
1.284326,-0.549807,11.122165
1.195457,-0.505574,11.119917
1.101284,-0.540966,11.095294
1.035756,-0.588734,11.059297
0.990428,-0.580588,11.102373
0.886454,-0.52978,11.190958
0.868046,-0.56651,11.174213
0.807586,-0.593465,11.189174
0.771177,-0.574975,11.238977
0.724899,-0.639902,11.23983
0.666594,-0.617063,11.271055
0.649112,-0.643991,11.287055
0.608369,-0.632188,11.354702
0.627244,-0.587791,11.402157
0.589265,-0.621316,11.492996
0.578122,-0.682306,11.5595
0.604756,-0.638385,11.542349
0.724822,-0.53916,11.650105
0.793487,-0.455307,11.680282
0.80205,-0.49589,11.665067
0.900601,-0.465587,11.652619
0.985495,-0.434649,11.68189
0.949023,-0.634455,11.735962
1.049905,-0.54634,11.644124
1.252549,-0.414152,11.597917
1.247471,-0.30137,11.658872
1.235013,-0.290148,11.65098
1.219222,-0.323586,11.488571
1.219544,-0.363653,11.327439
1.176111,-0.316438,11.289416
1.115767,-0.272018,11.290853
1.0839,-0.264354,11.202702
1.021582,-0.324887,11.117931
0.936566,-0.411726,11.04829
0.813743,-0.464882,10.962552
0.753948,-0.479495,10.88561
0.670306,-0.472438,10.79446
0.588256,-0.493988,10.695155
0.490957,-0.554553,10.609112
0.379558,-0.586802,10.571583
0.289031,-0.627168,10.493862
0.187438,-0.693212,10.397713
0.04094,-0.824305,10.356786
-0.092291,-0.842826,10.287619
-0.07957,-0.767805,10.19107
-0.091908,-0.758341,10.148704
-0.247635,-0.789104,10.140719
-0.304901,-0.816603,10.08633
-0.342082,-0.796475,10.084942
-0.326744,-0.794073,10.079965
-0.316902,-0.83379,10.112265
-0.360902,-0.857322,10.156203
-0.402412,-0.875886,10.169515
-0.347566,-0.78601,10.23439
-0.325179,-0.766919,10.275341
-0.286573,-0.793088,10.204857
-0.302562,-0.595341,10.30479
-0.282532,-0.529661,10.385083
-0.223593,-0.563124,10.319831
-0.205923,-0.553358,10.337526
-0.224325,-0.480167,10.380418
-0.195117,-0.369885,10.385806
-0.152096,-0.354364,10.339304
-0.120854,-0.367609,10.25705
-0.05145,-0.334442,10.237619
-0.000938,-0.265181,10.251228
0.01207,-0.193875,10.278436
0.083208,-0.191528,10.267327
0.062259,-0.163496,10.243819
0.056255,-0.166405,10.201838
0.136192,-0.093328,10.164238
0.203253,0.004108,10.130519
0.276403,0.027808,10.082656
0.274558,0.031802,10.022501
0.295221,0.05258,9.987818
0.307693,0.011212,9.937109
0.359952,0.002237,9.82453
0.414036,0.009366,9.769187
0.482395,0.02803,9.718966
0.598671,0.060807,9.668457
0.620411,0.058064,9.625984
0.643496,0.004893,9.582398
0.726278,-0.046411,9.578631
0.767833,-0.015546,9.550131
0.827177,-0.031795,9.45712
0.853,-0.030843,9.400652
0.899125,-0.002039,9.320647
0.941199,0.06426,9.237502
0.891791,0.08094,9.167852
0.862889,-0.005613,9.108595
0.799459,-0.145362,9.062523
0.815362,-0.082955,8.958028
0.736129,0.062707,8.99696
0.732096,0.033742,8.859468
0.83285,-0.066217,8.643535
0.769254,-0.161946,8.555089
0.668715,-0.14451,8.535439
0.676115,-0.103924,8.460709
0.697742,-0.14812,8.358551
0.637423,-0.176084,8.246005
0.602032,-0.277166,8.155025
0.499084,-0.539862,8.081594
0.476617,-0.523479,7.995443
0.572853,-0.304131,7.904041
0.587263,-0.300092,7.825363
0.50802,-0.333163,7.677275
0.517818,-0.360354,7.535824
0.53584,-0.333961,7.402003
0.508426,-0.332739,7.352308
0.485774,-0.289427,7.289545
0.404972,-0.262266,7.259269
0.427461,-0.310246,7.163432
0.424343,-0.30858,7.093321
0.42015,-0.322582,7.040546
0.416312,-0.283917,7.010344
0.415855,-0.282714,6.962147
0.432775,-0.283264,6.958766
0.408214,-0.245703,6.969794
0.341354,-0.224046,7.015608
0.339636,-0.220014,6.981306
0.400191,-0.194049,6.950526
0.355033,-0.183015,6.968536
0.335003,-0.200846,6.989475
0.325286,-0.200327,6.999684
0.262157,-0.19822,7.015993
0.255253,-0.285288,6.994055
0.274833,-0.26899,7.039932
0.257782,-0.253106,7.118253
0.244834,-0.258862,7.153131
0.281702,-0.321466,7.184342
0.258886,-0.335185,7.247923
0.253855,-0.385313,7.293932
0.28056,-0.36839,7.32484
0.270832,-0.335829,7.408934
0.292959,-0.369764,7.454258
0.324105,-0.409154,7.480917
0.304235,-0.397832,7.605657
0.305397,-0.397308,7.69988
0.328674,-0.436856,7.772051
0.331882,-0.439829,7.849496
0.281092,-0.422315,7.947714
0.275136,-0.432009,7.942824
0.26131,-0.466206,7.976532
0.269231,-0.438101,8.052589
0.186004,-0.433767,8.110265
0.122301,-0.485122,8.151202
0.141966,-0.509107,8.224849
0.165485,-0.520972,8.308488
0.152947,-0.590646,8.341042
0.198019,-0.61081,8.339052
0.192026,-0.584715,8.415305
0.239529,-0.56802,8.483653
0.242113,-0.599813,8.517482
0.24083,-0.591961,8.584265
0.278841,-0.557868,8.680461
0.265007,-0.536212,8.770773
0.276382,-0.551389,8.834743
0.270281,-0.582508,8.913102
0.280186,-0.572832,8.991096
0.227741,-0.591349,9.09116
0.222334,-0.619326,9.193053
0.195542,-0.644254,9.300423
0.099527,-0.68722,9.409333
0.119524,-0.666748,9.520164
0.094895,-0.677507,9.646609
0.058481,-0.668165,9.778396
0.03273,-0.689539,9.861134
-0.006465,-0.69691,9.989314
-0.055374,-0.66758,10.0885
-0.076077,-0.684425,10.181946
-0.035912,-0.667354,10.219107
-0.078759,-0.704281,10.298446
-0.083814,-0.707835,10.414312
-0.09287,-0.686865,10.478826
-0.063417,-0.674912,10.559856
-0.02483,-0.708997,10.646003
-0.060468,-0.709679,10.739593
-0.080733,-0.649448,10.795843
-0.024298,-0.649539,10.794335
-0.026884,-0.641615,10.793855
-0.102515,-0.629341,10.809639
-0.081269,-0.587368,10.801956
0.025745,-0.586937,10.771808
0.111173,-0.589416,10.778772
0.157032,-0.587668,10.771039
0.237477,-0.528488,10.755961
0.305122,-0.487328,10.754941
0.391542,-0.463095,10.739374
0.417624,-0.447261,10.708219
0.446851,-0.449867,10.705098
0.464302,-0.464129,10.723887
0.504388,-0.477074,10.730161
0.555085,-0.487389,10.756803
0.550346,-0.501626,10.818267
0.521477,-0.479846,10.901371
0.484728,-0.513607,10.985332
0.480922,-0.567527,11.034341
0.480744,-0.606566,11.102459
0.420662,-0.617369,11.203853
0.406026,-0.619166,11.313023
0.401487,-0.6399,11.39328
0.394635,-0.668332,11.469668
0.38905,-0.704754,11.543747
0.366674,-0.705102,11.5901
0.362311,-0.714369,11.661511
0.344927,-0.72048,11.697798
0.348256,-0.744221,11.726579
0.338578,-0.761665,11.727411
0.3576,-0.745943,11.735639
0.378389,-0.727465,11.749684
0.350178,-0.778457,11.704045
0.324593,-0.825552,11.663415
0.327739,-0.854306,11.608811
0.297055,-0.884015,11.562747
0.310135,-0.947244,11.508864
0.245437,-0.972234,11.445412
0.211566,-0.95976,11.379461
0.199489,-1.047034,11.287706
0.253287,-1.123921,11.207026
0.238241,-1.152014,11.119019
0.265723,-1.198607,11.033737
0.321349,-1.170283,10.954543
0.370919,-1.225135,10.888902
0.451415,-1.219449,10.774805
0.500843,-1.291006,10.690232
0.56175,-1.28513,10.624769
0.621888,-1.308515,10.564842
0.67497,-1.318218,10.502975
0.773639,-1.35354,10.453783
0.784731,-1.400663,10.442216
0.842784,-1.417131,10.472609
0.894327,-1.461102,10.499822
0.942954,-1.502186,10.553792
0.948856,-1.503461,10.636894
0.949826,-1.508259,10.742781
0.939476,-1.47588,10.879347
0.983602,-1.474037,10.966877
1.021025,-1.543729,11.057004
0.925121,-1.573529,11.196775
0.879411,-1.558336,11.379879
0.85323,-1.523046,11.468816
0.79064,-1.556935,11.531229
0.690585,-1.572295,11.572089
0.597423,-1.504455,11.630763
0.54553,-1.485029,11.620606
0.487206,-1.331278,11.679421
0.42742,-1.271043,11.751068
0.386705,-1.327864,11.616448
0.366906,-1.284212,11.570427
0.334904,-1.182918,11.573869
0.318554,-1.023073,11.577039
0.397577,-1.047145,11.470711
0.430096,-1.206519,11.074214
0.502578,-1.38918,10.78648
0.538292,-1.376194,10.653323
0.522688,-1.203022,10.630078
0.526901,-1.085164,10.51507
0.598129,-1.031787,10.418119
0.58042,-1.00159,10.332177
0.587248,-0.976147,10.314297
0.605635,-1.003761,10.269629
