Gyr_X,Gyr_Y,Gyr_Z
-0.138722,0.235588,-0.063045
-0.137818,0.231811,-0.063533
-0.137694,0.23044,-0.062191
-0.137663,0.22941,-0.060654
-0.13739,0.224989,-0.056182
-0.136799,0.221965,-0.057741
-0.137134,0.217439,-0.05676
-0.136721,0.208808,-0.052145
-0.135517,0.204077,-0.050554
-0.13932,0.198465,-0.04794
-0.140689,0.189153,-0.043045
-0.140132,0.180658,-0.038001
-0.141458,0.17407,-0.027004
-0.143999,0.166062,-0.023641
-0.139651,0.154274,-0.019948
-0.141159,0.148644,-0.014399
-0.141343,0.140131,-0.006145
-0.138266,0.13571,-0.00297
-0.141366,0.12883,0.00184
-0.135568,0.125332,0.009614
-0.135843,0.117314,0.017275
-0.136358,0.11918,0.0216
-0.130229,0.119033,0.029808
-0.132544,0.111993,0.035482
-0.131737,0.11014,0.038835
-0.135286,0.111426,0.045279
-0.139233,0.110836,0.051697
-0.146079,0.112515,0.06147
-0.143483,0.118168,0.065594
-0.149885,0.122537,0.070139
-0.156991,0.128161,0.076432
-0.16273,0.139173,0.086174
-0.161432,0.138066,0.095906
-0.140867,0.12384,0.099538
-0.131205,0.124448,0.102863
-0.121126,0.125108,0.111648
-0.115521,0.12447,0.113907
-0.108811,0.126614,0.121392
-0.0981,0.128364,0.119659
-0.087097,0.125017,0.123584
-0.079508,0.130992,0.132202
-0.080095,0.131834,0.134061
-0.075139,0.127908,0.132237
-0.078069,0.128055,0.136489
-0.07333,0.126853,0.135585
-0.063005,0.127069,0.140751
-0.05824,0.122244,0.137492
-0.054367,0.117835,0.141121
-0.044535,0.114013,0.13775
-0.038548,0.109229,0.13796
-0.034021,0.101163,0.137762
-0.027251,0.096456,0.135135
-0.021656,0.088131,0.136679
-0.017969,0.084341,0.134818
-0.015736,0.071239,0.135294
-0.016734,0.068351,0.136309
-0.017513,0.059349,0.139204
-0.019951,0.051052,0.143044
-0.021929,0.044825,0.14658
-0.025961,0.040952,0.151826
-0.026605,0.034411,0.15992
-0.024894,0.03346,0.164152
-0.022228,0.028946,0.164642
-0.017509,0.028106,0.170443
-0.016123,0.024017,0.175016
-0.015117,0.026353,0.175973
-0.008954,0.026337,0.181832
-0.008725,0.032753,0.182074
-0.007993,0.032537,0.18324
-0.006506,0.039687,0.183497
-0.00453,0.045718,0.181261
-0.002757,0.051206,0.180628
0.000965,0.056354,0.176506
-0.00646,0.055975,0.173434
-0.006852,0.059264,0.170351
-0.008407,0.057989,0.17061
-0.015692,0.056162,0.165112
-0.016703,0.054089,0.162818
-0.024363,0.055733,0.152237
-0.023137,0.04948,0.151638
-0.022529,0.040642,0.146676
-0.014925,0.032572,0.140216
-0.007305,0.025391,0.1337
0.002312,0.010147,0.13152
0.006609,-0.004752,0.125203
0.016809,-0.013545,0.119985
0.023928,-0.030655,0.121582
0.029764,-0.042765,0.115343
0.036649,-0.056128,0.11327
0.037041,-0.071858,0.109196
0.042842,-0.090773,0.103917
0.036972,-0.094168,0.107943
0.039636,-0.108488,0.108648
0.039465,-0.120483,0.106736
0.036582,-0.126416,0.106008
0.035311,-0.129676,0.106304
0.033074,-0.135688,0.108644
0.02972,-0.138661,0.106467
0.029077,-0.139713,0.10343
0.033636,-0.137913,0.104574
0.027547,-0.133577,0.106008
0.027838,-0.13123,0.104671
0.032275,-0.124291,0.103397
0.034117,-0.12081,0.104088
0.038724,-0.116131,0.101862
0.040454,-0.109665,0.102615
0.045406,-0.103588,0.100196
0.049809,-0.099821,0.098277
0.058239,-0.093521,0.102819
0.064494,-0.090773,0.096975
0.070564,-0.082533,0.094716
0.07553,-0.085512,0.0977
0.084331,-0.08022,0.097839
0.096267,-0.075838,0.094206
0.107115,-0.069374,0.091519
0.12162,-0.069052,0.088001
0.140298,-0.066854,0.087091
0.155023,-0.067577,0.086502
0.169741,-0.066453,0.08448
0.17952,-0.065887,0.083525
0.194027,-0.072739,0.079668
0.202092,-0.073674,0.079092
0.206203,-0.078136,0.07735
0.208829,-0.08003,0.080601
0.212473,-0.084895,0.081239
0.216668,-0.090164,0.082984
0.211791,-0.090249,0.086334
0.211582,-0.098352,0.088689
0.212131,-0.096209,0.091233
0.21485,-0.10117,0.093324
0.212318,-0.101392,0.096453
0.21713,-0.103846,0.09992
0.21795,-0.108592,0.103646
0.221916,-0.107507,0.106356
0.224065,-0.114964,0.110862
0.225354,-0.116979,0.111925
0.231994,-0.115421,0.114315
0.236587,-0.120233,0.114658
0.239787,-0.122648,0.117817
0.23813,-0.122255,0.120559
0.240082,-0.130419,0.125695
0.238542,-0.133485,0.122554
0.239124,-0.14237,0.13141
0.231182,-0.14856,0.134891
0.222784,-0.153387,0.140914
0.229111,-0.158079,0.145803
0.227327,-0.16218,0.147258
0.224654,-0.1692,0.157861
0.228696,-0.170596,0.15955
0.225464,-0.175413,0.160619
0.22833,-0.182799,0.160521
0.230413,-0.191611,0.168443
0.232797,-0.197917,0.170434
0.232043,-0.201201,0.171623
0.228863,-0.200672,0.171163
0.229044,-0.207907,0.177818
0.227738,-0.209419,0.175022
0.227737,-0.211437,0.17738
0.223724,-0.211813,0.178123
0.224438,-0.21625,0.179715
0.219979,-0.208685,0.180463
0.219194,-0.211133,0.180789
0.218663,-0.205469,0.178235
0.219602,-0.197454,0.174474
0.216157,-0.196931,0.171835
0.216716,-0.185636,0.171318
0.221067,-0.175661,0.172511
0.220674,-0.167698,0.172082
0.223731,-0.157453,0.169266
0.235436,-0.140245,0.175243
0.239799,-0.127262,0.188098
0.236564,-0.113954,0.191676
0.235307,-0.102201,0.204431
0.235824,-0.081651,0.195108
0.226971,-0.064203,0.183063
0.215539,-0.048018,0.156095
0.211675,-0.032267,0.1383
0.201232,-0.017367,0.136857
0.193974,-0.005852,0.134929
0.186204,0.015975,0.13103
0.181889,0.031411,0.125801
0.173955,0.051225,0.125857
0.169992,0.066993,0.122485
0.159205,0.08379,0.12292
0.156093,0.100046,0.125099
0.13966,0.116429,0.120173
0.134174,0.126909,0.118417
0.122351,0.139979,0.118581
0.112657,0.14854,0.115699
0.101879,0.156639,0.114874
0.092823,0.164031,0.111792
0.081632,0.16995,0.109763
0.068257,0.174417,0.106984
0.060362,0.180379,0.103802
0.051486,0.184206,0.103778
0.042733,0.186019,0.098986
0.03506,0.188044,0.095946
0.028387,0.193366,0.091668
0.023345,0.194442,0.088314
0.018444,0.189909,0.088874
0.016264,0.192478,0.082038
0.006782,0.185601,0.075359
0.002427,0.183588,0.075641
-0.006771,0.179727,0.069482
-0.014354,0.17822,0.067074
-0.022401,0.172957,0.064225
-0.033966,0.1721,0.058738
-0.044417,0.172495,0.054393
-0.055237,0.16325,0.057473
-0.062482,0.158789,0.054055
-0.067033,0.162337,0.04603
-0.069322,0.164389,0.051155
-0.073859,0.163876,0.045826
-0.070229,0.165509,0.039945
-0.075446,0.167476,0.038908
-0.081718,0.168306,0.035029
-0.084439,0.168275,0.029964
-0.091526,0.178508,0.02621
-0.104536,0.182613,0.020938
-0.113608,0.184675,0.018423
-0.123984,0.189716,0.015783
-0.129639,0.198456,0.011265
-0.13846,0.203519,0.005976
-0.145394,0.212046,0.003503
-0.156224,0.215716,0.001951
-0.16724,0.218268,0.007602
-0.177409,0.223739,0.001522
-0.181717,0.226038,6.9e-05
-0.187215,0.228386,0.00435
-0.20515,0.233459,-0.0007
-0.217652,0.227041,-0.000635
-0.226468,0.227384,-0.001208
-0.23848,0.235832,0.000342
-0.2474,0.240489,0.001571
-0.259765,0.2446,0.000653
-0.263052,0.241824,0.001738
-0.269812,0.244709,0.000457
-0.274844,0.241917,0.000831
-0.282869,0.242234,-0.000159
-0.28829,0.239054,0.000799
-0.290413,0.235552,-0.000876
-0.28875,0.231008,-0.004056
-0.288673,0.231045,-0.005871
-0.283903,0.226995,-0.010234
-0.280565,0.221799,-0.012779
-0.270541,0.21752,-0.019239
-0.260293,0.210623,-0.019898
-0.25153,0.204063,-0.026987
-0.239703,0.195193,-0.032373
-0.224516,0.190265,-0.039761
-0.211936,0.181892,-0.040847
-0.203228,0.173005,-0.045478
-0.193772,0.166943,-0.050132
-0.186318,0.153831,-0.053845
-0.187775,0.141916,-0.054431
-0.185241,0.129884,-0.055937
-0.181948,0.121724,-0.055394
-0.18058,0.111753,-0.057748
-0.175378,0.109098,-0.055356
-0.179046,0.107498,-0.051594
-0.180875,0.095653,-0.053485
-0.180225,0.09177,-0.049245
-0.176926,0.090706,-0.047807
-0.17738,0.089803,-0.047888
-0.174533,0.085146,-0.044067
-0.185147,0.092792,-0.041033
-0.183563,0.096863,-0.041731
-0.18222,0.097241,-0.042391
-0.178139,0.102443,-0.039916
-0.179075,0.111318,-0.043556
-0.171824,0.12041,-0.042339
-0.165567,0.125269,-0.049751
-0.155224,0.131794,-0.053802
-0.148986,0.143359,-0.059596
-0.13971,0.144003,-0.061598
-0.130723,0.15372,-0.069544
-0.120363,0.159872,-0.075085
-0.105889,0.163995,-0.080986
-0.096001,0.160114,-0.086771
-0.082417,0.160003,-0.092153
-0.064807,0.154736,-0.098939
-0.035445,0.133831,-0.098467
-0.0055,0.109995,-0.110169
0.014297,0.105462,-0.123821
0.026093,0.101589,-0.133291
0.033314,0.089774,-0.152734
0.058534,0.074478,-0.169826
0.073143,0.061501,-0.173941
0.064866,0.062349,-0.197186
0.081991,0.040836,-0.198351
0.091181,0.018578,-0.187978
0.083973,0.00587,-0.173087
0.066014,0.004485,-0.175554
0.036456,0.003918,-0.236094
0.027879,-0.008558,-0.275096
0.026094,-0.022461,-0.282542
0.022734,-0.036408,-0.294507
0.021728,-0.049403,-0.296468
0.022893,-0.061761,-0.291419
0.025114,-0.08003,-0.288668
0.036461,-0.09477,-0.27729
0.029566,-0.097889,-0.264511
0.02102,-0.095737,-0.258586
0.016468,-0.109386,-0.232112
0.008651,-0.114138,-0.21237
-0.001082,-0.117882,-0.181152
-0.015488,-0.113492,-0.162618
-0.04108,-0.114682,-0.14389
-0.067329,-0.107723,-0.144577
-0.081079,-0.104228,-0.142802
-0.104156,-0.092627,-0.13717
-0.11522,-0.089385,-0.137
-0.126435,-0.082774,-0.131902
-0.124021,-0.077063,-0.134388
-0.125305,-0.07527,-0.132255
-0.109397,-0.082849,-0.130503
-0.075537,-0.102153,-0.130543
-0.056005,-0.110701,-0.128089
-0.045428,-0.107573,-0.12217
-0.037293,-0.112656,-0.117414
-0.023086,-0.115636,-0.118782
-0.00459,-0.119852,-0.121447
0.011324,-0.120904,-0.123084
0.023799,-0.128084,-0.124513
0.037742,-0.13393,-0.127727
0.052374,-0.137775,-0.135337
0.072607,-0.139736,-0.141644
0.094948,-0.143763,-0.155863
0.115856,-0.148967,-0.161795
0.134579,-0.149532,-0.164045
0.149325,-0.157638,-0.171115
0.159212,-0.161411,-0.179347
0.167022,-0.163011,-0.180763
0.176904,-0.165442,-0.186834
0.187799,-0.165282,-0.189812
0.192543,-0.165509,-0.196184
0.196578,-0.161684,-0.197347
0.197782,-0.161567,-0.200406
0.201597,-0.165907,-0.203091
0.206081,-0.162847,-0.204608
0.212754,-0.162438,-0.205919
0.214186,-0.157598,-0.203317
0.218462,-0.156084,-0.205897
0.221885,-0.151867,-0.204647
0.224496,-0.151773,-0.202742
0.224688,-0.142196,-0.204444
0.226479,-0.13749,-0.1987
0.223113,-0.140594,-0.196195
0.224749,-0.134149,-0.195743
0.220207,-0.134401,-0.188537
0.213864,-0.131436,-0.185126
0.216357,-0.132705,-0.176917
0.208849,-0.135943,-0.173442
0.207184,-0.137436,-0.168686
0.197094,-0.140664,-0.163333
0.19188,-0.14215,-0.156446
0.184601,-0.144018,-0.151677
0.177412,-0.148827,-0.145462
0.167123,-0.156005,-0.133486
0.155511,-0.161938,-0.133188
0.151152,-0.164188,-0.123459
0.137123,-0.178923,-0.12373
0.12593,-0.188012,-0.115159
0.121722,-0.201698,-0.115453
0.12078,-0.206851,-0.111095
0.116659,-0.218955,-0.1047
0.114128,-0.231911,-0.10314
0.116425,-0.241272,-0.104925
0.11403,-0.250892,-0.10177
0.117066,-0.260226,-0.098337
0.115847,-0.275296,-0.098051
0.114489,-0.280555,-0.098416
0.113937,-0.285868,-0.101823
0.114309,-0.294709,-0.097151
0.109235,-0.297146,-0.100678
0.105179,-0.292221,-0.094888
0.110277,-0.29512,-0.099078
0.115842,-0.286767,-0.099871
0.119881,-0.28265,-0.099877
0.119735,-0.273296,-0.105213
0.119362,-0.264977,-0.105667
0.117796,-0.252636,-0.107175
0.11657,-0.238758,-0.105461
0.113181,-0.227512,-0.106393
0.107863,-0.207661,-0.110982
0.108609,-0.192426,-0.108731
0.104588,-0.1718,-0.106195
0.0987,-0.151081,-0.104289
0.091901,-0.12753,-0.100449
0.087198,-0.108205,-0.099525
0.085116,-0.081214,-0.100638
0.08046,-0.05666,-0.095706
0.069753,-0.033773,-0.098664
0.060327,-0.011434,-0.095403
0.05371,0.011349,-0.090756
0.045075,0.032855,-0.090848
0.036778,0.050674,-0.082177
0.024594,0.077341,-0.083636
0.017542,0.090096,-0.079811
0.00954,0.109858,-0.081076
-0.000313,0.123539,-0.078371
-0.009702,0.140557,-0.07477
-0.018793,0.156028,-0.073165
-0.029485,0.164684,-0.071487
-0.036564,0.174847,-0.064494
-0.047149,0.185057,-0.068153
-0.056049,0.187016,-0.067484
-0.069869,0.195921,-0.064369
-0.072862,0.199585,-0.062157
-0.078142,0.205792,-0.063126
-0.082469,0.214122,-0.061859
-0.082164,0.219145,-0.065716
-0.080559,0.228722,-0.065017
-0.074646,0.231066,-0.067769
-0.07288,0.233265,-0.070168
-0.067198,0.234822,-0.069605
-0.065605,0.235162,-0.078042
-0.064468,0.234259,-0.079808
-0.060743,0.227907,-0.08529
-0.058256,0.231058,-0.088769
-0.058848,0.22921,-0.090112
-0.057068,0.228397,-0.09701
-0.06263,0.226914,-0.096676
-0.059308,0.221359,-0.095248
-0.056647,0.225795,-0.098467
-0.063814,0.230055,-0.098994
-0.067061,0.230268,-0.101869
-0.070587,0.231729,-0.100917
-0.073592,0.225946,-0.094643
-0.075807,0.228711,-0.093125
-0.082172,0.235306,-0.090048
-0.086564,0.232146,-0.087933
-0.09428,0.233027,-0.080587
-0.101851,0.241324,-0.075029
-0.112201,0.240288,-0.068817
-0.116417,0.23822,-0.062922
-0.120652,0.245326,-0.05648
-0.13276,0.24591,-0.049241
-0.139324,0.248002,-0.046495
-0.148587,0.249951,-0.036971
-0.158699,0.253259,-0.030184
-0.170094,0.253335,-0.025676
-0.185381,0.25387,-0.016804
-0.196113,0.258505,-0.012021
-0.214162,0.261266,-0.005202
-0.226548,0.257545,0.000452
-0.237411,0.255165,0.005554
-0.23974,0.254291,0.014047
-0.246023,0.254229,0.017137
-0.240494,0.248746,0.019466
-0.240889,0.244089,0.024074
-0.237431,0.236463,0.027301
-0.235803,0.231915,0.027009
-0.231332,0.226349,0.02893
-0.223723,0.22075,0.033043
-0.216793,0.213414,0.034184
-0.202781,0.20505,0.034983
-0.197621,0.199189,0.039669
-0.190029,0.188077,0.036279
-0.176901,0.177824,0.039815
-0.160776,0.171114,0.042977
-0.149114,0.163334,0.044907
-0.138141,0.149887,0.047562
-0.127666,0.146811,0.047032
-0.117464,0.136819,0.04667
-0.106092,0.128482,0.051866
-0.100327,0.123649,0.051338
-0.096409,0.118234,0.052128
-0.089176,0.115516,0.054754
-0.088744,0.115968,0.056113
-0.082928,0.113394,0.055019
-0.086547,0.111348,0.056008
-0.081585,0.110234,0.059653
-0.084117,0.110482,0.060164
-0.082871,0.116131,0.058683
-0.081924,0.11641,0.065235
-0.079009,0.119231,0.063343
-0.075741,0.1224,0.057472
-0.078426,0.121612,0.056078
-0.076936,0.133776,0.058077
-0.072874,0.139432,0.060012
-0.073917,0.142056,0.055224
-0.081553,0.143918,0.05283
-0.080116,0.148896,0.056829
-0.089195,0.153337,0.053396
-0.095589,0.15912,0.055363
-0.106128,0.160611,0.05798
-0.107834,0.167454,0.054892
-0.107808,0.173859,0.056515
-0.108592,0.177639,0.059622
-0.108634,0.177478,0.060887
-0.098839,0.181342,0.061708
-0.093775,0.185575,0.060295
-0.081716,0.18666,0.062286
-0.068578,0.18804,0.061294
-0.05026,0.186048,0.060252
-0.034043,0.182951,0.058951
-0.017458,0.182333,0.057239
8.6e-05,0.180391,0.055694
0.015,0.172047,0.054573
0.033591,0.16449,0.053222
0.051632,0.16123,0.05338
0.069969,0.154064,0.042822
0.085051,0.144546,0.038847
0.099912,0.131746,0.031766
0.114984,0.115479,0.021786
0.121313,0.102188,0.014592
0.117228,0.093661,-0.000267
0.112098,0.098787,-0.01398
0.111751,0.092005,-0.004821
0.100959,0.088406,-0.000383
0.087176,0.082486,0.00939
0.073016,0.074405,0.012802
0.059574,0.064497,0.013631
0.038419,0.062159,0.009648
0.020366,0.063763,0.01361
0.013579,0.054006,0.01663
0.014216,0.043071,0.016435
0.01811,0.036737,0.016176
0.010946,0.036252,0.019258
0.009739,0.033518,0.023418
0.007021,0.039945,0.020962
0.010223,0.039979,0.024573
0.010257,0.041086,0.027736
0.016136,0.048103,0.034029
0.018518,0.048054,0.036978
0.019542,0.054996,0.038851
0.029988,0.056241,0.040502
0.036035,0.06075,0.044423
0.039328,0.062277,0.045455
0.048379,0.065211,0.050595
0.052171,0.065769,0.050183
0.063444,0.066926,0.054479
0.068269,0.060127,0.058769
0.081276,0.057156,0.060647
0.081743,0.055171,0.062651
0.087739,0.049911,0.066613
0.091168,0.043314,0.065856
0.098013,0.029584,0.069217
0.107712,0.021585,0.069944
0.113396,0.014543,0.071878
0.121962,0.002591,0.069249
0.136242,-0.01317,0.070014
0.147893,-0.02597,0.069224
0.162842,-0.040561,0.069877
0.176806,-0.056271,0.070696
0.190025,-0.066558,0.066508
0.205035,-0.088379,0.066032
0.222068,-0.100632,0.066959
0.230696,-0.116314,0.068665
0.24661,-0.133438,0.070838
0.259782,-0.145566,0.069463
0.274786,-0.156631,0.070446
0.295071,-0.176534,0.067807
0.307193,-0.188026,0.072766
0.311657,-0.201777,0.070886
0.314809,-0.198984,0.069243
0.308017,-0.202026,0.072183
0.301295,-0.20152,0.065311
0.30954,-0.204974,0.070291
0.299845,-0.202619,0.070927
0.28136,-0.191903,0.057515
0.286286,-0.189,0.064329
0.278252,-0.194015,0.075755
0.255371,-0.184302,0.085499
0.218458,-0.16575,0.08755
0.214281,-0.165138,0.094769
0.195587,-0.164437,0.10863
0.157806,-0.154096,0.103348
0.14713,-0.157563,0.131311
0.156685,-0.153892,0.138498
0.156315,-0.166333,0.143165
0.14964,-0.17831,0.173507
0.14533,-0.188167,0.18307
0.136513,-0.19103,0.183264
0.132252,-0.202687,0.18774
0.124758,-0.206898,0.193999
0.115775,-0.209762,0.193612
0.11094,-0.21302,0.199407
0.127742,-0.239111,0.201803
0.146281,-0.265308,0.203191
0.153609,-0.27805,0.202083
0.156841,-0.2863,0.206081
0.158934,-0.30047,0.209206
0.170117,-0.312273,0.210474
0.173368,-0.319819,0.213105
0.183111,-0.326696,0.221816
0.192722,-0.327104,0.234944
0.198668,-0.332028,0.244565
0.201774,-0.334217,0.246868
0.210185,-0.333852,0.242478
0.220268,-0.327519,0.230067
0.227108,-0.318299,0.209787
0.240802,-0.305441,0.198885
0.250099,-0.292994,0.190931
0.265064,-0.280185,0.175708
0.273316,-0.266232,0.165375
0.280375,-0.254221,0.155021
0.284184,-0.239691,0.141237
0.280913,-0.230226,0.13731
0.273675,-0.214855,0.131247
0.26569,-0.20173,0.128797
0.251537,-0.180884,0.12664
0.237346,-0.165924,0.118084
0.216617,-0.162022,0.120346
0.20555,-0.143681,0.118595
0.191485,-0.128697,0.114595
0.177296,-0.116207,0.112305
0.165079,-0.097203,0.108225
0.152195,-0.083372,0.108051
0.141353,-0.071813,0.105912
0.123932,-0.059646,0.103252
0.112341,-0.049467,0.10074
0.101099,-0.040288,0.102002
0.097249,-0.028571,0.099155
0.087892,-0.017509,0.099131
0.081962,-0.012927,0.099563
0.075405,0.000488,0.099669
0.068665,-0.000633,0.098381
0.065895,0.007684,0.092196
0.063256,0.008719,0.089367
0.059823,0.010066,0.083924
0.056144,0.008088,0.0822
0.050022,0.013249,0.075091
0.051623,0.011457,0.068646
0.048906,0.013777,0.060188
0.049075,0.015844,0.04646
0.050294,0.013534,0.038644
0.051326,0.01324,0.033092
0.049769,0.015452,0.021661
0.050645,0.006574,0.01618
0.045208,0.007739,0.0105
0.040696,0.00518,0.001387
0.028517,0.003674,-0.004169
0.0188,0.000551,-0.00954
0.015872,-0.002597,-0.017782
0.007521,-0.000235,-0.019649
-0.002101,0.000314,-0.022516
-0.010186,-0.002864,-0.027634
-0.015871,-0.001283,-0.030945
-0.019048,0.001339,-0.033781
-0.024135,0.011569,-0.038086
-0.034244,0.015599,-0.040402
-0.041746,0.026488,-0.038208
-0.049457,0.028455,-0.042661
-0.064603,0.041451,-0.042413
-0.074273,0.055895,-0.040327
-0.08238,0.062343,-0.040092
-0.091872,0.071148,-0.03913
-0.098574,0.082377,-0.03992
-0.110124,0.094759,-0.036047
-0.112449,0.111242,-0.035055
-0.114086,0.125917,-0.032866
-0.119273,0.131839,-0.027795
-0.12446,0.145827,-0.030187
-0.128655,0.150854,-0.027239
-0.132439,0.160099,-0.025548
-0.137836,0.165687,-0.021641
-0.136843,0.169637,-0.020473
-0.139867,0.173395,-0.022876
-0.144452,0.177547,-0.025903
-0.14677,0.185081,-0.025974
-0.146982,0.182586,-0.023408
-0.151753,0.182388,-0.026286
-0.153887,0.176253,-0.025785
-0.154848,0.175757,-0.029536
-0.152412,0.168902,-0.034954
-0.151362,0.167409,-0.036575
-0.144565,0.164897,-0.043643
-0.142118,0.15867,-0.04825
-0.137725,0.143866,-0.054504
-0.135526,0.137899,-0.057302
-0.13112,0.130185,-0.065188
-0.128654,0.116544,-0.068678
-0.126146,0.110013,-0.072676
-0.121129,0.099666,-0.074722
-0.115791,0.091297,-0.080593
-0.111397,0.081389,-0.084415
-0.11394,0.07823,-0.084659
-0.113097,0.066165,-0.08902
-0.112395,0.061598,-0.092727
-0.111145,0.05604,-0.096987
-0.112215,0.056719,-0.096619
-0.116131,0.054785,-0.098424
-0.115973,0.053061,-0.101249
-0.117093,0.049517,-0.09902
-0.12541,0.060131,-0.100033
-0.123671,0.057038,-0.101244
-0.126971,0.062285,-0.104253
-0.130865,0.063955,-0.106259
-0.138454,0.066259,-0.105454
-0.142422,0.070585,-0.108299
-0.151224,0.076208,-0.106974
-0.153151,0.079801,-0.105627
-0.156771,0.082096,-0.104524
-0.16226,0.082927,-0.107968
-0.163324,0.086998,-0.109659
-0.164609,0.090183,-0.10916
-0.16761,0.087913,-0.110747
-0.160986,0.083943,-0.11341
-0.153902,0.088829,-0.113696
-0.141892,0.08652,-0.121929
-0.134274,0.084598,-0.121576
-0.109883,0.07857,-0.124612
-0.090404,0.072449,-0.130589
-0.075281,0.064234,-0.132161
-0.048761,0.052836,-0.139287
-0.015268,0.032777,-0.146766
0.019345,0.010138,-0.157984
0.041302,-0.00349,-0.167158
0.0694,-0.023375,-0.174542
0.089083,-0.033955,-0.188956
0.103939,-0.04672,-0.208676
0.13473,-0.068715,-0.224273
0.145925,-0.083144,-0.243796
0.164931,-0.108762,-0.268814
0.186866,-0.127278,-0.275652
0.197483,-0.15167,-0.273725
0.182552,-0.168549,-0.260043
0.137707,-0.166234,-0.297636
0.107191,-0.172956,-0.349832
0.046303,-0.161412,-0.3971
0.017212,-0.162594,-0.442612
0.027082,-0.189798,-0.454703
0.032439,-0.211522,-0.441912
0.028693,-0.227802,-0.42593
0.030264,-0.238173,-0.394216
0.031603,-0.249974,-0.366405
0.024075,-0.261729,-0.33312
0.022765,-0.275372,-0.301883
0.013988,-0.284515,-0.261897
-0.013529,-0.280243,-0.241518
-0.058876,-0.257044,-0.233372
-0.093235,-0.244349,-0.235775
-0.112835,-0.244798,-0.236745
-0.134128,-0.244035,-0.238368
-0.135577,-0.242747,-0.237024
-0.140661,-0.240096,-0.234652
-0.136235,-0.23355,-0.232737
-0.130484,-0.230598,-0.226673
-0.121255,-0.24149,-0.221509
-0.082265,-0.268662,-0.21594
-0.056452,-0.272787,-0.214006
-0.037465,-0.266366,-0.211556
-0.022759,-0.266232,-0.205602
-0.009604,-0.270534,-0.197619
0.000394,-0.263684,-0.206843
0.019518,-0.268044,-0.215696
0.038239,-0.271408,-0.213954
0.056156,-0.278252,-0.209156
0.07369,-0.28214,-0.201994
0.086094,-0.27957,-0.205596
0.100728,-0.286864,-0.213924
0.108501,-0.295904,-0.221343
0.116126,-0.300667,-0.222355
0.120907,-0.308636,-0.229383
0.128354,-0.313627,-0.234055
0.126683,-0.319512,-0.235601
0.129936,-0.322627,-0.236465
0.128361,-0.327997,-0.236127
0.133199,-0.333472,-0.231692
0.130916,-0.338613,-0.225601
0.132724,-0.339341,-0.212008
0.131228,-0.337684,-0.206897
0.129663,-0.33647,-0.197068
0.12589,-0.337823,-0.187859
0.124993,-0.332983,-0.183353
0.121389,-0.328249,-0.176169
0.119676,-0.325829,-0.170304
0.117833,-0.319946,-0.164652
0.114853,-0.313614,-0.159898
0.110836,-0.304019,-0.153446
0.103963,-0.288096,-0.147465
0.096824,-0.277255,-0.141761
0.085235,-0.269732,-0.133406
0.074892,-0.260071,-0.129211
0.066785,-0.251932,-0.130306
0.057945,-0.237517,-0.122775
0.053824,-0.231573,-0.123382
0.049726,-0.216734,-0.123961
0.041137,-0.204909,-0.122033
0.037611,-0.194541,-0.121035
0.028034,-0.185071,-0.12375
0.029122,-0.17827,-0.122917
0.024227,-0.172971,-0.123221
0.024261,-0.164591,-0.122915
0.025412,-0.159597,-0.121316
0.033436,-0.157487,-0.121303
0.0375,-0.154951,-0.121798
0.041347,-0.154425,-0.122786
0.045494,-0.146171,-0.125015
0.050815,-0.149584,-0.122742
0.05459,-0.145045,-0.125282
0.054362,-0.149871,-0.12657
0.051744,-0.145349,-0.127791
0.052563,-0.141244,-0.128233
0.049251,-0.133815,-0.13186
0.047963,-0.134888,-0.130509
0.041031,-0.130244,-0.13161
0.039182,-0.124392,-0.130464
0.036112,-0.116234,-0.132309
0.026163,-0.110036,-0.129868
0.018523,-0.097248,-0.122423
0.027039,-0.090535,-0.130607
0.037903,-0.089385,-0.132516
0.036047,-0.082332,-0.131449
0.032198,-0.065859,-0.127622
0.028912,-0.053684,-0.127266
0.028839,-0.039741,-0.125791
0.023178,-0.031932,-0.122805
0.019213,-0.019422,-0.122064
0.016343,-0.006784,-0.119923
0.010058,0.008542,-0.112295
0.003368,0.028882,-0.10668
0.000105,0.04179,-0.103192
-0.005858,0.056867,-0.096793
-0.010675,0.072064,-0.091584
-0.010477,0.085836,-0.084263
-0.017925,0.098815,-0.08408
-0.018986,0.109846,-0.079469
-0.023681,0.120825,-0.074737
-0.030498,0.132037,-0.070047
-0.036733,0.145812,-0.067805
-0.044367,0.152961,-0.059697
-0.058575,0.158886,-0.055477
-0.06963,0.167211,-0.05265
-0.075285,0.176311,-0.04622
-0.083013,0.177693,-0.044829
-0.080863,0.18428,-0.042924
-0.08336,0.181777,-0.036718
-0.08335,0.18316,-0.036724
-0.081812,0.182395,-0.035042
-0.080423,0.178053,-0.036469
-0.072527,0.170702,-0.032558
-0.066039,0.168099,-0.037189
-0.060177,0.162553,-0.036366
-0.05465,0.157469,-0.035965
-0.051191,0.151125,-0.036515
-0.04732,0.142813,-0.035493
-0.041288,0.140265,-0.040057
-0.034668,0.134667,-0.040077
-0.025496,0.126993,-0.042611
-0.020853,0.121414,-0.046904
-0.006668,0.118489,-0.045647
0.000543,0.119042,-0.047772
0.006778,0.114983,-0.046444
0.004762,0.11356,-0.04929
0.00954,0.114343,-0.048469
0.006085,0.114898,-0.041598
-0.001793,0.122736,-0.040334
