PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
06104,8670914,0.769897,-0.945823,10.425700,0.116312,-0.005654,0.650180
06105,8670939,0.734392,-1.059164,10.302442,0.107760,-0.006138,0.642199
06106,8670964,0.678990,-1.167004,10.182079,0.104705,-0.001313,0.633457
06107,8670989,0.619086,-1.168846,10.127357,0.098532,0.002598,0.624008
06108,8671014,0.570154,-1.266589,10.044103,0.092817,0.001848,0.617530
06109,8671039,0.527753,-1.313279,9.997275,0.085898,0.006413,0.611097
06110,8671064,0.441595,-1.361983,9.942853,0.075284,0.004126,0.602034
06111,8671089,0.385528,-1.390954,9.906539,0.071511,0.007115,0.590924
06112,8671114,0.402469,-1.428482,9.824207,0.064950,0.010840,0.582678
06113,8671139,0.353280,-1.463054,9.798430,0.061850,0.009974,0.576369
06114,8671164,0.375009,-1.503602,9.764813,0.059721,0.011933,0.569165
06115,8671189,0.379281,-1.538106,9.716521,0.051502,0.013671,0.556008
06116,8671214,0.360068,-1.561408,9.738499,0.049373,0.010899,0.550569
06117,8671239,0.358505,-1.595180,9.730765,0.044056,0.009919,0.539730
06118,8671264,0.306829,-1.588366,9.822125,0.044093,0.006097,0.534602
06119,8671289,0.281164,-1.557458,9.887300,0.040996,0.004394,0.524774
06120,8671314,0.307913,-1.521073,9.937005,0.040247,-0.000353,0.518657
06121,8671339,0.272293,-1.452261,10.011599,0.040183,-0.011212,0.513528
06122,8671364,0.260175,-1.365513,10.036914,0.040164,-0.012787,0.505412
06123,8671389,0.272033,-1.314997,10.016096,0.040314,-0.019817,0.500293
06124,8671414,0.294986,-1.226934,9.970411,0.042822,-0.026283,0.499690
06125,8671439,0.344143,-1.198330,9.957361,0.040891,-0.031541,0.494603
06126,8671464,0.326252,-1.143752,9.872169,0.038590,-0.031710,0.490125
06127,8671489,0.384767,-1.170878,9.761923,0.040231,-0.037044,0.483287
06128,8671514,0.384348,-1.131484,9.703501,0.035056,-0.038064,0.482544
06129,8671539,0.373115,-1.130175,9.615543,0.034492,-0.047520,0.479014
06130,8671564,0.413499,-1.111748,9.495058,0.028311,-0.047885,0.470547
06131,8671589,0.401555,-1.099662,9.418575,0.027619,-0.043093,0.465284
06132,8671614,0.405698,-1.137933,9.359349,0.025573,-0.046863,0.465808
06133,8671639,0.426580,-1.144620,9.352497,0.021269,-0.050285,0.459994
06134,8671664,0.461616,-1.135007,9.341574,0.021093,-0.052162,0.453284
06135,8671689,0.420531,-1.133405,9.429050,0.019198,-0.050859,0.450740
06136,8671714,0.593847,-1.151300,9.369046,0.016078,-0.054444,0.447200
06137,8671739,0.621289,-1.211132,9.319235,0.009809,-0.048612,0.441124
06138,8671764,0.510944,-1.209205,9.430272,0.012020,-0.054953,0.436013
06139,8671789,0.601835,-1.182323,9.465310,0.010671,-0.057195,0.428771
06140,8671088,NaN,NaN,NaN,NaN,NaN,NaN
06141,8671814,0.654170,-1.180242,9.499115,0.011363,-0.056657,0.425931
06142,8671839,0.608757,-1.163733,9.586543,0.010068,-0.057773,0.424566
06143,8671864,0.632245,-1.180562,9.637253,0.013099,-0.063990,0.421322
06144,8671889,0.647103,-1.194999,9.710107,0.010466,-0.066324,0.419766
06145,8671914,0.664245,-1.187909,9.819735,0.017140,-0.072120,0.412204
06146,8671939,0.692787,-1.193782,9.940353,0.019216,-0.071420,0.409807
06147,8671964,0.651726,-1.201026,10.091563,0.022981,-0.077171,0.404657
06148,8671989,0.672378,-1.225600,10.229817,0.029305,-0.091995,0.400811
06149,8672014,0.671696,-1.217335,10.440225,0.033603,-0.096127,0.401545
06150,8672039,0.655381,-1.179029,10.593547,0.035348,-0.104953,0.398489
06151,8672064,0.669108,-1.176693,10.663896,0.048103,-0.107294,0.398233
06152,8672089,0.685749,-1.122462,10.778432,0.056054,-0.114256,0.393494
06153,8672114,0.672672,-1.109973,10.794892,0.064076,-0.118177,0.395004
06154,8672139,0.658270,-1.098027,10.779209,0.072374,-0.126398,0.391913
06155,8672164,0.662769,-1.029714,10.720733,0.086007,-0.129551,0.394110
06156,8672189,0.655959,-1.018849,10.624910,0.087605,-0.136131,0.391244
06157,8672214,0.648220,-0.982001,10.509704,0.089281,-0.136974,0.391681
06158,8672239,0.666369,-0.968816,10.367247,0.094772,-0.142320,0.389605
06159,8672264,0.664647,-0.947311,10.217157,0.092310,-0.143205,0.389887
06160,8672289,0.667045,-0.924147,10.050211,0.091148,-0.143626,0.387830
06161,8672314,0.668558,-0.904479,9.903913,0.092024,-0.147358,0.382648
06162,8672339,0.664227,-0.889639,9.764170,0.086614,-0.146174,0.388782
06163,8672364,0.648602,-0.932953,9.652336,0.085495,-0.142844,0.387076
06164,8672389,0.675454,-0.945563,9.606382,0.076934,-0.140129,0.382502
06165,8672414,0.662396,-0.982614,9.532066,0.070579,-0.138786,0.377377
06166,8672439,0.692816,-1.058204,9.433143,0.063767,-0.133283,0.380552
06167,8672464,0.686178,-1.064329,9.393588,0.057457,-0.126569,0.375546
06168,8672489,0.699430,-1.118131,9.316222,0.052825,-0.120811,0.371905
06169,8672514,0.710031,-1.154345,9.237501,0.051627,-0.114054,0.369740
06170,8672539,0.687251,-1.198147,9.177144,0.050563,-0.107104,0.368159
06171,8672564,0.676749,-1.224116,9.143288,0.043321,-0.098689,0.364634
06172,8672589,0.638121,-1.241909,9.088705,0.045299,-0.090548,0.359686
06173,8672614,0.647911,-1.272205,9.018043,0.044658,-0.083376,0.360859
06174,8672639,0.596588,-1.263533,8.998082,0.050498,-0.077324,0.358769
06175,8672664,0.569873,-1.284796,8.958320,0.049541,-0.072250,0.352434
06176,8672689,0.562812,-1.299883,8.957519,0.052051,-0.066520,0.355002
06177,8672714,0.533386,-1.302988,8.966146,0.060657,-0.061259,0.350782
06178,8672739,0.500408,-1.347997,8.908970,0.066525,-0.054170,0.348736
06179,8672764,0.504404,-1.342847,8.948321,0.074710,-0.056529,0.345033
06180,8672789,0.483753,-1.433571,8.967351,0.081622,-0.046489,0.342723
06181,8672814,0.483649,-1.478648,9.029533,0.092269,-0.042592,0.341190
06182,8672839,0.465058,-1.481221,9.099535,0.105787,-0.043280,0.343473
06183,8672864,0.472307,-1.532987,9.128938,0.117598,-0.042365,0.339111
06184,8672889,0.502577,-1.560356,9.120168,0.129455,-0.038511,0.339738
06185,8672914,0.557479,-1.606633,9.155983,0.141054,-0.038621,0.334059
06186,8672939,0.536828,-1.662181,9.200003,0.152131,-0.041518,0.330598
06187,8672964,0.601199,-1.717596,9.202565,0.164033,-0.038713,0.327935
06188,8672989,0.630383,-1.785132,9.214780,0.181711,-0.033788,0.321948
06189,8673014,0.640224,-1.813011,9.232404,0.193039,-0.037368,0.317102
06190,8673039,0.695842,-1.876981,9.217125,0.207086,-0.031953,0.311643
06191,8673064,0.705707,-1.824209,9.253843,0.215428,-0.034961,0.308026
06192,8673089,0.736394,-1.847673,9.229283,0.230552,-0.030252,0.299370
06193,8673114,0.757346,-1.777847,9.224502,0.242595,-0.024277,0.293299
06194,8673139,0.773358,-1.750857,9.252288,0.252055,-0.026949,0.283945
06195,8673164,0.791496,-1.755121,9.251233,0.258910,-0.024058,0.281208
06196,8673189,0.787713,-1.641324,9.310256,0.269089,-0.018360,0.277025
06197,8673214,0.744559,-1.559206,9.280523,0.268535,-0.016533,0.268335
06198,8673239,0.765042,-1.521229,9.300996,0.271853,-0.016740,0.262489
06199,8673264,0.808007,-1.477325,9.287692,0.277844,-0.012349,0.254402
06200,8673289,0.799927,-1.406529,9.257675,0.277006,-0.010201,0.251528
06201,8673314,0.780524,-1.324931,9.272899,0.272232,-0.009307,0.243989
06202,8673339,0.777068,-1.278799,9.262884,0.265717,-0.007541,0.239434
06203,8673364,0.794863,-1.233749,9.304250,0.255708,-0.000727,0.237801
06204,8673389,0.783491,-1.223927,9.311568,0.254544,0.002415,0.230513
06205,8673414,0.771969,-1.153855,9.321855,0.245399,0.001312,0.225037
06206,8673439,0.736583,-1.128568,9.364156,0.236180,0.004888,0.220295
06207,8673464,0.716469,-1.042102,9.374680,0.224476,0.008350,0.219316
06208,8673489,0.707789,-0.936569,9.388608,0.212268,0.009132,0.216960
06209,8673514,0.673934,-0.833614,9.360620,0.194313,0.009488,0.217267
06210,8673539,0.654201,-0.835773,9.321532,0.178751,0.015459,0.210679
06211,8673564,0.658681,-0.803868,9.271470,0.165892,0.018527,0.211024
06212,8673589,0.682260,-0.758658,9.296455,0.147817,0.019763,0.208636
06213,8673614,0.671340,-0.792699,9.309612,0.131451,0.027191,0.209198
06214,8673639,0.634427,-0.784776,9.344710,0.110479,0.029621,0.210907
06215,8673664,0.599044,-0.816571,9.402702,0.091422,0.031082,0.208459
06216,8673689,0.573428,-0.878595,9.504052,0.080901,0.036269,0.208425
06217,8673714,0.531463,-0.888359,9.587222,0.068327,0.037988,0.209069
06218,8673739,0.481283,-0.868868,9.648168,0.057819,0.033804,0.206516
06219,8673764,0.448897,-0.838285,9.684656,0.048531,0.033023,0.207155
06220,8673789,0.418429,-0.844028,9.692261,0.048222,0.034493,0.209531
06221,8673814,0.398308,-0.836585,9.689198,0.042259,0.026771,0.209025
06222,8673839,0.383357,-0.855262,9.655837,0.037532,0.024215,0.213300
06223,8673864,0.343266,-0.853542,9.596635,0.035306,0.025103,0.217413
06224,8673889,0.352046,-0.854933,9.482121,0.033388,0.026556,0.220931
06225,8673914,0.338936,-0.874577,9.330054,0.031772,0.022002,0.223506
06226,8673939,0.323105,-0.924686,9.178204,0.026555,0.028717,0.230464
06227,8673964,0.285918,-0.964703,9.027999,0.025140,0.029530,0.232521
06228,8673989,0.275000,-1.010216,8.880271,0.021095,0.030901,0.231717
06229,8674014,0.261389,-1.084273,8.718627,0.020904,0.039575,0.236837
06230,8674039,0.245949,-1.103728,8.611172,0.020734,0.040569,0.238907
06231,8674064,0.198621,-1.117414,8.518065,0.017320,0.052270,0.236876
06232,8674089,0.205774,-1.237590,8.342136,0.014401,0.056597,0.238190
06233,8674114,0.147118,-1.272176,8.250869,0.015946,0.059304,0.236676
06234,8674139,0.118734,-1.175414,8.235649,0.011643,0.070364,0.236259
06235,8674164,0.123332,-1.204042,8.218523,0.005408,0.074890,0.234858
06236,8674189,0.121435,-1.282725,8.153289,0.002549,0.089138,0.230817
06237,8674214,0.091345,-1.349526,8.086958,0.002084,0.097717,0.230139
06238,8674239,0.043807,-1.280830,8.174734,-0.000891,0.108016,0.227863
06239,8674264,0.065599,-1.281281,8.246560,-0.009306,0.114702,0.223241
06240,8674289,0.053754,-1.320375,8.337341,-0.013472,0.128450,0.220189
06241,8673588,NaN,NaN,NaN,NaN,NaN,NaN
06242,8674314,-0.025285,-1.312498,8.382984,-0.014676,0.132594,0.221399
06243,8674339,-0.040748,-1.310138,8.452070,-0.017199,0.139752,0.220574
06244,8674364,-0.026816,-1.281445,8.538301,-0.022274,0.145332,0.218894
06245,8674389,0.000256,-1.277411,8.619193,-0.027637,0.149379,0.220355
06246,8674414,0.040988,-1.254057,8.697035,-0.033963,0.152589,0.216641
06247,8674439,0.047761,-1.273374,8.756491,-0.038411,0.164026,0.216816
06248,8674464,0.074084,-1.247995,8.856988,-0.040619,0.169107,0.216521
06249,8674489,0.121521,-1.180322,8.916079,-0.042622,0.172696,0.215317
06250,8674514,0.158078,-1.123699,8.987655,-0.049980,0.180564,0.214536
06251,8674539,0.168934,-1.117312,9.063068,-0.051582,0.182297,0.218455
06252,8674564,0.195986,-1.094740,9.116048,-0.055386,0.188934,0.216857
06253,8674589,0.209407,-1.036717,9.185555,-0.055251,0.190774,0.220104
06254,8674614,0.256526,-1.030020,9.257257,-0.057952,0.194572,0.224176
06255,8674639,0.273543,-1.049468,9.314645,-0.060660,0.197221,0.226306
06256,8674664,0.280190,-1.002663,9.320786,-0.056048,0.204911,0.225609
06257,8674689,0.299949,-0.911701,9.376774,-0.058854,0.204396,0.225139
06258,8674714,0.312669,-0.900523,9.337962,-0.061040,0.206140,0.228674
06259,8674739,0.356820,-0.894383,9.283189,-0.061126,0.213582,0.233261
06260,8674764,0.399050,-0.850512,9.232013,-0.064348,0.217412,0.233396
06261,8674789,0.417788,-0.847869,9.201452,-0.068696,0.222819,0.229549
06262,8674814,0.387287,-0.772741,9.170477,-0.073329,0.227597,0.237130
06263,8674839,0.343172,-0.661090,9.153545,-0.080970,0.237896,0.235485
06264,8674864,0.326167,-0.599893,9.098322,-0.090630,0.241263,0.237800
06265,8674889,0.269342,-0.531755,9.097715,-0.096376,0.245718,0.243213
06266,8674914,0.191690,-0.443393,9.125283,-0.103924,0.249027,0.249266
06267,8674939,0.126145,-0.345734,9.205713,-0.114885,0.249787,0.251780
06268,8674964,0.094948,-0.317838,9.276968,-0.122881,0.249476,0.256681
06269,8674989,0.079288,-0.294005,9.359527,-0.135180,0.255486,0.262635
06270,8675014,0.039141,-0.237502,9.420342,-0.141694,0.252996,0.270218
06271,8675039,0.010304,-0.194870,9.466569,-0.147589,0.257964,0.274244
06272,8675064,-0.043411,-0.193393,9.543822,-0.152083,0.259732,0.280953
06273,8675089,-0.061416,-0.207606,9.619987,-0.155707,0.259519,0.286288
06274,8675114,-0.115963,-0.194328,9.747500,-0.163388,0.261850,0.298972
06275,8675139,-0.179211,-0.221026,9.885185,-0.164627,0.258864,0.302645
06276,8675164,-0.310956,-0.259018,10.080638,-0.166526,0.255888,0.310048
06277,8675189,-0.368959,-0.279458,10.254712,-0.162552,0.252352,0.315075
06278,8675214,-0.410979,-0.346448,10.462043,-0.160469,0.242237,0.323109
06279,8675239,-0.427435,-0.407437,10.583010,-0.150669,0.232171,0.333517
06280,8675264,-0.420264,-0.454538,10.697599,-0.137591,0.224752,0.340741
06281,8675289,-0.441573,-0.462569,10.813306,-0.126305,0.217811,0.349075
06282,8675314,-0.422999,-0.530761,10.877285,-0.109939,0.206574,0.361299
06283,8675339,-0.420481,-0.580078,10.895793,-0.096634,0.199936,0.363792
06284,8675364,-0.439349,-0.602988,10.874058,-0.078410,0.194500,0.372335
06285,8675389,-0.459403,-0.669217,10.830364,-0.063537,0.182187,0.379431
06286,8675414,-0.445927,-0.663795,10.764629,-0.045381,0.179050,0.387608
06287,8675439,-0.448993,-0.673596,10.602736,-0.032073,0.166044,0.391602
06288,8675464,-0.414406,-0.698167,10.403058,-0.019874,0.157527,0.397053
06289,8675489,-0.377292,-0.672680,10.232017,-0.004143,0.150030,0.404727
06290,8675514,-0.360389,-0.705311,10.075104,0.006502,0.147130,0.408121
06291,8675539,-0.338454,-0.731722,9.947131,0.011653,0.143801,0.411788
06292,8675564,-0.311288,-0.717271,9.809219,0.020900,0.143396,0.415149
06293,8675589,-0.310232,-0.744324,9.734222,0.029356,0.140371,0.420616
06294,8675614,-0.308169,-0.741689,9.676859,0.030675,0.144323,0.419942
06295,8675639,-0.137171,-0.750570,9.484368,0.031772,0.144262,0.423022
06296,8675664,-0.144432,-0.776517,9.425309,0.031098,0.153364,0.420483
06297,8675689,-0.203613,-0.840829,9.403506,0.029611,0.159388,0.421456
06298,8675714,-0.225156,-0.888504,9.453380,0.029284,0.159544,0.421838
06299,8675739,-0.219112,-0.910990,9.528555,0.029095,0.160451,0.420182
06300,8675764,-0.283118,-0.939004,9.582687,0.028320,0.160223,0.412858
06301,8675789,-0.259428,-0.922042,9.598663,0.026148,0.159302,0.414006
06302,8675814,-0.241628,-0.866485,9.631419,0.021356,0.156007,0.414047
06303,8675839,-0.215574,-0.809652,9.674120,0.018016,0.158738,0.407807
06304,8675864,-0.212957,-0.742634,9.741009,0.008116,0.160805,0.409276
06305,8675889,-0.183882,-0.709419,9.827051,-0.000197,0.167739,0.407238
06306,8675914,-0.199364,-0.727326,9.897276,-0.008605,0.178263,0.405113
06307,8675939,-0.189303,-0.754071,9.973283,-0.011475,0.177716,0.405445
06308,8675964,-0.241210,-0.712548,10.065796,-0.016214,0.183538,0.407364
06309,8675989,-0.249075,-0.691865,10.135739,-0.022932,0.188607,0.406095
06310,8676014,-0.252634,-0.702777,10.150016,-0.026196,0.192133,0.407437
06311,8676039,-0.246842,-0.709053,10.237917,-0.029984,0.195732,0.409567
06312,8676064,-0.244240,-0.785005,10.290892,-0.029017,0.199074,0.407494
06313,8676089,-0.273449,-0.863255,10.340306,-0.028537,0.199948,0.417254
06314,8676114,-0.296594,-0.876207,10.358350,-0.026195,0.200496,0.417712
06315,8676139,-0.292285,-0.914554,10.340256,-0.023167,0.205170,0.419303
06316,8676164,-0.347938,-1.015161,10.389794,-0.013940,0.203951,0.422623
06317,8676189,-0.365699,-1.195593,10.444424,-0.005141,0.197577,0.420100
06318,8676214,-0.706962,-1.552723,10.906684,0.009602,0.170995,0.421815
06319,8676239,-1.049578,-2.603869,11.724741,0.036312,0.103336,0.409729
06320,8676264,0.765306,-2.375600,10.555628,0.085301,0.137069,0.400356
06321,8676289,-0.134713,-1.834973,10.586504,0.086287,0.166131,0.395348
06322,8676314,-0.290550,-2.042498,10.252325,0.103352,0.157837,0.389268
06323,8676339,-0.180086,-1.716071,10.383063,0.117905,0.150723,0.381287
06324,8676364,-0.029578,-1.679811,10.345928,0.123648,0.149684,0.378991
06325,8676389,-0.097837,-1.469590,10.472861,0.134850,0.150611,0.374591
06326,8676414,-0.197150,-1.496542,10.377197,0.135419,0.141427,0.370950
06327,8676439,-0.128201,-1.548061,10.263225,0.156428,0.128888,0.366695
06328,8676464,0.005890,-1.375267,10.344820,0.168254,0.122773,0.365531
06329,8676489,0.044782,-1.151288,10.324922,0.170612,0.130833,0.362245
06330,8676514,-0.043756,-1.119854,10.188128,0.176211,0.132840,0.362281
06331,8676539,-0.025654,-1.044292,10.106965,0.182595,0.134265,0.362592
06332,8676564,0.028181,-0.931727,10.113853,0.194431,0.138479,0.359482
06333,8676589,-0.072381,-0.860812,10.086610,0.190247,0.141177,0.358547
06334,8676614,-0.081590,-0.816838,10.005036,0.192166,0.144225,0.360695
06335,8676639,0.012500,-0.728716,9.866101,0.186975,0.149200,0.353787
06336,8676664,0.035616,-0.493338,9.760648,0.190686,0.164055,0.354666
06337,8676689,0.162393,-0.380222,9.694696,0.177770,0.172525,0.352702
06338,8676714,0.208657,-0.526640,9.568590,0.169533,0.188164,0.357021
06339,8676739,0.185551,-0.497085,9.526784,0.164656,0.200563,0.354622
06340,8676764,0.176126,-0.490448,9.499358,0.153463,0.211947,0.356103
06341,8676789,0.291035,-0.553418,9.554569,0.144564,0.225218,0.354516
06342,8676814,0.330981,-0.643751,9.604256,0.133559,0.239939,0.350161
06343,8676839,0.325827,-0.687033,9.704920,0.123218,0.256262,0.345106
06344,8676864,0.291284,-0.732561,9.874977,0.116859,0.263267,0.347843
06345,8676088,NaN,NaN,NaN,NaN,NaN,NaN
06346,8676889,0.242872,-0.864802,10.121808,0.107383,0.272716,0.341403
06347,8676914,0.180812,-0.971133,10.419712,0.113516,0.272398,0.341064
06348,8676939,0.109938,-1.043026,10.711934,0.118058,0.271194,0.339159
06349,8676964,0.103867,-1.083812,10.924296,0.135345,0.264495,0.334194
06350,8676989,0.104185,-1.043092,11.084454,0.150440,0.261465,0.332954
06351,8677014,0.040184,-1.006417,11.241964,0.162164,0.252492,0.335424
06352,8677039,0.042667,-1.001218,11.334561,0.177821,0.244010,0.331394
06353,8677064,0.073114,-1.009225,11.413378,0.186121,0.233420,0.334293
06354,8677089,0.026119,-0.931377,11.558324,0.202500,0.214709,0.334954
06355,8677114,0.090281,-0.974445,11.642583,0.221909,0.196993,0.334170
06356,8677139,0.125997,-0.916761,11.735532,0.241373,0.187255,0.334301
06357,8677164,0.105136,-0.880899,11.846036,0.254877,0.171870,0.335306
06358,8677189,0.127685,-0.935362,11.800401,0.276954,0.158439,0.334869
06359,8677214,0.093253,-0.759891,11.897674,0.297456,0.142802,0.339855
06360,8677239,0.122383,-0.684075,11.855578,0.308944,0.129753,0.340060
06361,8677264,0.197387,-0.682238,11.790891,0.324229,0.112651,0.343331
06362,8677289,0.208947,-0.536493,11.665361,0.341172,0.095455,0.344881
06363,8677314,0.259508,-0.471127,11.450523,0.350215,0.076362,0.346320
06364,8677339,0.389237,-0.355932,11.258792,0.352642,0.063908,0.344330
06365,8677364,0.567002,-0.292344,10.969168,0.353915,0.058823,0.347028
06366,8677389,0.674404,-0.241687,10.576507,0.359155,0.063113,0.345551
06367,8677414,1.169718,-0.610586,9.135360,0.373047,0.094356,0.350302
06368,8677439,0.298448,-0.043945,9.862511,0.365955,0.114762,0.345068
06369,8677464,0.178347,0.032120,10.260443,0.292673,0.067125,0.346193
06370,8677489,0.424102,-0.364727,10.728395,0.280852,0.048298,0.347521
06371,8677514,0.505304,0.241190,10.954283,0.263628,0.045840,0.345065
06372,8677539,0.416981,-0.315959,10.448513,0.259716,0.048957,0.344390
06373,8677564,0.371617,0.002829,10.458511,0.270680,0.038790,0.347181
06374,8677589,0.655119,0.299230,10.655956,0.250211,0.031912,0.354683
06375,8677614,0.638307,0.430479,10.886182,0.215987,0.042629,0.349224
06376,8677639,0.401287,0.385305,10.976097,0.191769,0.034711,0.356448
06377,8677664,0.381961,0.093348,10.925330,0.193012,0.024675,0.362763
06378,8677689,0.356809,0.344592,11.094038,0.191034,0.006784,0.367158
06379,8677714,0.379269,0.410683,11.106730,0.179746,-0.006430,0.370627
06380,8677740,0.396539,0.423459,11.090231,0.159966,-0.021824,0.378697
06381,8677765,0.359197,0.423855,11.065674,0.148260,-0.036660,0.386369
06382,8677790,0.427380,0.261820,11.092468,0.138087,-0.057220,0.391518
06383,8677815,0.470810,0.185613,11.205340,0.136099,-0.067009,0.397273
06384,8677840,0.463518,0.045948,11.217036,0.134341,-0.085729,0.403697
06385,8677865,0.420291,-0.111907,11.230889,0.137929,-0.099696,0.405998
06386,8677890,0.357308,-0.268716,11.202974,0.141195,-0.118196,0.411377
06387,8677915,0.430304,-0.442543,11.073953,0.145996,-0.139430,0.416522
06388,8677940,0.613952,-0.508592,10.837034,0.157396,-0.156836,0.414497
06389,8677965,0.642433,-0.570045,10.616692,0.160942,-0.163575,0.416198
06390,8677990,0.613927,-0.614612,10.490152,0.170232,-0.175230,0.415135
06391,8678015,0.724645,-0.707376,10.316163,0.174227,-0.190854,0.414396
06392,8678040,0.837831,-0.705200,10.174295,0.176015,-0.197734,0.413311
06393,8678065,0.815737,-0.762641,10.061707,0.178263,-0.200760,0.409927
06394,8678090,0.849462,-0.817356,9.980022,0.180782,-0.209035,0.404800
06395,8678115,0.922399,-0.819092,9.899076,0.183293,-0.218560,0.400158
06396,8678140,0.985546,-0.861091,9.812907,0.182111,-0.215189,0.396643
06397,8678165,0.980586,-0.864865,9.683517,0.181385,-0.215839,0.392569
06398,8678190,0.988180,-0.876332,9.529596,0.175934,-0.210167,0.385452
06399,8678215,1.025495,-0.822779,9.426030,0.169230,-0.204025,0.381320
06400,8678240,1.085788,-0.833769,9.316461,0.158674,-0.197837,0.374488
06401,8678265,1.076595,-0.824006,9.183236,0.146434,-0.186130,0.369175
06402,8678290,1.096722,-0.836404,9.032237,0.134348,-0.181267,0.364652
06403,8678315,1.126293,-0.806021,8.926827,0.124245,-0.169395,0.357696
06404,8678340,1.083143,-0.722604,8.866954,0.102446,-0.156133,0.349785
06405,8678365,1.041382,-0.757912,8.810039,0.085966,-0.139491,0.345064
06406,8678390,1.008181,-0.716561,8.746955,0.067746,-0.126177,0.337266
06407,8678415,0.942999,-0.621995,8.787889,0.046223,-0.115611,0.337466
06408,8678440,0.899362,-0.568079,8.823751,0.027657,-0.103584,0.334436
06409,8678465,0.789111,-0.458275,9.043580,0.013105,-0.098376,0.330103
06410,8678490,0.775560,-0.455044,9.232048,-0.009479,-0.089185,0.328348
06411,8678515,0.753084,-0.439120,9.422850,-0.022228,-0.089581,0.330748
06412,8678540,0.777729,-0.367445,9.581114,-0.030644,-0.082892,0.328480
06413,8678565,0.744922,-0.409030,9.720877,-0.035337,-0.079270,0.331988
06414,8678590,0.679790,-0.281506,9.975494,-0.044742,-0.079049,0.332239
06415,8678615,0.622405,-0.431332,10.086663,-0.048253,-0.079554,0.333179
06416,8678640,0.612381,-0.474678,10.245877,-0.044046,-0.082800,0.335518
06417,8678665,0.556887,-0.451107,10.377416,-0.045805,-0.087336,0.338645
06418,8678690,0.603350,-0.628902,10.374019,-0.035410,-0.093062,0.342510
06419,8678715,0.594380,-0.595906,10.378913,-0.030097,-0.093424,0.344423
06420,8678740,0.557579,-0.623448,10.391005,-0.022455,-0.100584,0.344583
06421,8678765,0.608956,-0.657365,10.353354,-0.014094,-0.106105,0.352193
06422,8678790,0.614941,-0.599875,10.225784,-0.004168,-0.105540,0.352716
06423,8678815,0.647879,-0.523632,10.106522,0.000613,-0.110844,0.354610
06424,8678840,0.625327,-0.489982,9.974916,-0.001325,-0.111385,0.355487
06425,8678865,0.656506,-0.397343,9.795524,-0.004843,-0.111537,0.357246
06426,8678890,0.635448,-0.336468,9.643297,-0.015002,-0.106683,0.357480
06427,8678915,0.623098,-0.322205,9.474688,-0.019084,-0.106128,0.360892
06428,8678940,0.639583,-0.310366,9.354379,-0.033589,-0.099905,0.365222
06429,8678965,0.601535,-0.249293,9.279378,-0.048524,-0.096518,0.365669
06430,8678990,0.542641,-0.237352,9.246265,-0.063562,-0.096080,0.367145
06431,8679015,0.523712,-0.179577,9.247584,-0.078224,-0.089744,0.367583
06432,8679040,0.517402,-0.157994,9.294171,-0.097924,-0.089158,0.369959
06433,8679065,0.547971,-0.184784,9.310541,-0.116190,-0.086376,0.371744
06434,8679090,0.522181,-0.138879,9.332699,-0.128168,-0.084941,0.376841
06435,8679115,0.524265,-0.128288,9.351108,-0.141512,-0.079125,0.378478
06436,8679140,0.563582,-0.151887,9.348646,-0.155632,-0.072144,0.383497
06437,8679165,0.552606,-0.172963,9.375894,-0.169881,-0.067970,0.383031
06438,8679190,0.521840,-0.193162,9.401404,-0.185010,-0.061794,0.387452
06439,8679215,0.490820,-0.203676,9.466179,-0.190938,-0.063659,0.389748
06440,8679240,0.470081,-0.211404,9.578069,-0.201488,-0.059727,0.396395
06441,8679265,0.385597,-0.232396,9.719903,-0.210713,-0.058635,0.396343
06442,8679290,0.391165,-0.278382,9.798588,-0.216226,-0.063056,0.396261
06443,8679315,0.409929,-0.320345,9.836864,-0.216301,-0.064792,0.404247
06444,8678588,NaN,NaN,NaN,NaN,NaN,NaN
06445,8679340,0.426374,-0.369325,9.911664,-0.216496,-0.067881,0.408497
06446,8679365,0.448017,-0.419801,9.933180,-0.213324,-0.065666,0.410558
06447,8679390,0.454315,-0.439186,9.992900,-0.207789,-0.068520,0.416540
06448,8679415,0.439475,-0.457763,9.997453,-0.200859,-0.070547,0.420044
06449,8679440,0.447437,-0.434912,10.023975,-0.189346,-0.073364,0.427332
06450,8679465,0.417594,-0.368489,10.038251,-0.182548,-0.078872,0.433270
06451,8679490,0.392976,-0.379355,10.062688,-0.176762,-0.085847,0.439353
06452,8679515,0.384519,-0.330439,10.054808,-0.168176,-0.094020,0.445006
06453,8679540,0.408075,-0.302073,10.004079,-0.156771,-0.095360,0.451567
06454,8679565,0.368267,-0.251225,9.946206,-0.150117,-0.100201,0.459299
06455,8679590,0.298416,-0.219530,9.890790,-0.141776,-0.101800,0.463504
06456,8679615,0.304953,-0.169606,9.756260,-0.129603,-0.103231,0.470720
06457,8679640,0.267525,-0.042975,9.583456,-0.126956,-0.103256,0.480663
06458,8679665,0.218970,0.089902,9.480081,-0.126122,-0.102541,0.486078
06459,8679690,0.208910,0.127877,9.383172,-0.126098,-0.101547,0.494919
06460,8679715,0.148584,0.190293,9.285963,-0.128630,-0.098652,0.503156
06461,8679740,0.085368,0.185556,9.267398,-0.129522,-0.095907,0.512391
06462,8679765,0.011025,0.252014,9.295265,-0.130315,-0.093500,0.517830
