Gyr_X,Gyr_Y,Gyr_Z
-0.080998,-0.084379,-0.043811
-0.086579,-0.083914,-0.038321
-0.087246,-0.080588,-0.029624
-0.088604,-0.079568,-0.020297
-0.092264,-0.076544,-0.013304
-0.096135,-0.075367,-0.00229
-0.095619,-0.077318,0.006206
-0.095026,-0.079763,0.017697
-0.091074,-0.079788,0.027827
-0.090405,-0.079753,0.039921
-0.081319,-0.083895,0.053725
-0.062279,-0.097455,0.068783
-0.04793,-0.106716,0.086813
-0.038563,-0.111513,0.099257
-0.021592,-0.125799,0.116881
-0.00017,-0.145678,0.136393
0.016483,-0.156841,0.154965
0.032439,-0.170584,0.173367
0.051626,-0.186177,0.191183
0.073338,-0.203836,0.206596
0.086638,-0.216474,0.224728
0.10827,-0.238532,0.244541
0.133426,-0.250544,0.258695
0.151879,-0.255239,0.275414
0.169317,-0.258593,0.285592
0.183275,-0.26243,0.298088
0.200043,-0.267001,0.306698
0.206072,-0.267328,0.313032
0.217966,-0.262699,0.314958
0.222654,-0.256979,0.317381
0.229678,-0.251462,0.317561
0.232963,-0.239511,0.315208
0.232888,-0.221334,0.31046
0.227659,-0.201309,0.30146
0.220806,-0.174622,0.294694
0.214499,-0.14516,0.284363
0.203042,-0.120451,0.273772
0.191545,-0.085559,0.259721
0.17667,-0.048096,0.246327
0.159764,-0.012466,0.230104
0.143576,0.022274,0.217061
0.12921,0.060622,0.202525
0.11679,0.096343,0.186305
0.102501,0.131873,0.170239
0.091632,0.165717,0.159772
0.074779,0.204154,0.13959
0.06185,0.239039,0.123768
0.052129,0.2616,0.096291
0.027687,0.291494,0.029265
0.027197,0.310514,-0.048812
0.045069,0.32097,-0.055921
0.050386,0.328162,-0.003321
0.047717,0.334428,0.049638
0.045267,0.339793,0.086214
0.052906,0.348022,0.097292
0.067914,0.335556,0.099457
0.074204,0.348992,0.102875
0.103397,0.300472,0.10554
0.094535,0.315597,0.108803
0.123294,0.3184,0.112497
0.142068,0.283042,0.118493
0.170835,0.267207,0.128774
0.181331,0.235728,0.135247
0.173465,0.207927,0.142916
0.180049,0.204276,0.161979
0.199731,0.203695,0.173513
0.209028,0.197577,0.18343
0.222268,0.169662,0.193276
0.23515,0.139829,0.207763
0.235374,0.108092,0.222928
0.228212,0.103878,0.233189
0.219703,0.092614,0.248522
0.217668,0.070535,0.257196
0.210238,0.057393,0.272705
0.202598,0.035969,0.284218
0.200512,0.022567,0.30076
0.196234,0.012284,0.310386
0.180612,-0.00228,0.324672
0.171956,-0.015408,0.338037
0.159983,-0.033386,0.34757
0.155491,-0.043859,0.360771
0.138865,-0.056818,0.36976
0.123521,-0.074379,0.380676
0.11596,-0.08527,0.392314
0.108945,-0.101198,0.399547
0.103674,-0.124083,0.408302
0.095812,-0.144433,0.41462
0.091793,-0.161053,0.421108
0.085255,-0.170377,0.426007
0.078858,-0.179864,0.435933
0.07103,-0.189197,0.439634
0.068732,-0.19781,0.439014
0.065716,-0.207241,0.448871
0.053058,-0.216655,0.447203
0.053627,-0.219291,0.443915
0.051998,-0.224148,0.44441
0.050873,-0.225176,0.444127
0.047467,-0.229079,0.443489
0.049115,-0.226963,0.434875
0.047573,-0.220568,0.430167
0.045631,-0.216222,0.418206
0.046825,-0.211102,0.408944
0.045056,-0.204627,0.402198
0.050569,-0.201412,0.395574
0.059377,-0.194672,0.391496
0.067899,-0.186592,0.390378
0.078494,-0.178407,0.396908
0.087257,-0.171985,0.403013
0.102147,-0.162676,0.401256
0.113741,-0.154299,0.403077
0.126401,-0.143434,0.404953
0.136109,-0.131257,0.393856
0.152286,-0.122613,0.38845
0.168622,-0.109671,0.38457
0.184438,-0.104207,0.376942
0.198942,-0.093463,0.368636
0.211867,-0.078411,0.365616
0.230277,-0.070563,0.360728
0.242672,-0.05772,0.35219
0.256718,-0.044121,0.345013
0.265522,-0.027664,0.337807
0.277465,-0.017591,0.337373
0.286824,-0.002895,0.331355
0.291286,0.012345,0.325523
0.296476,0.02689,0.319024
0.295364,0.041191,0.316959
0.297774,0.048988,0.312714
0.296862,0.065962,0.311705
0.288338,0.075602,0.30463
0.279068,0.087867,0.302666
0.271408,0.096149,0.297637
0.261837,0.104745,0.297391
0.25037,0.109196,0.2915
0.23764,0.112595,0.294208
0.222037,0.124335,0.291734
0.21124,0.128978,0.29091
0.199854,0.135354,0.290457
0.179078,0.137436,0.291368
0.165493,0.138438,0.286468
0.147804,0.13838,0.28538
0.129833,0.134023,0.286479
0.11488,0.128923,0.287039
0.09848,0.127208,0.285848
0.080841,0.122664,0.285453
0.067935,0.119967,0.288451
0.050151,0.111616,0.287686
0.031012,0.109068,0.283242
0.013632,0.107347,0.284768
-0.00194,0.097068,0.284078
-0.017853,0.095987,0.284555
-0.029834,0.093175,0.284373
-0.042538,0.090069,0.277645
-0.055541,0.084835,0.28078
-0.066189,0.080337,0.277447
-0.078589,0.076082,0.275556
-0.08973,0.071544,0.270583
-0.099401,0.069464,0.267614
-0.110306,0.067308,0.263882
-0.115049,0.06359,0.258266
-0.122868,0.054146,0.250795
-0.128579,0.054326,0.247111
-0.137366,0.052314,0.240406
-0.138201,0.049245,0.233101
-0.143579,0.047392,0.223262
-0.146948,0.039534,0.216436
-0.151342,0.039855,0.205585
-0.153956,0.038505,0.19455
-0.154337,0.028832,0.185402
-0.156797,0.035086,0.178336
-0.159569,0.027757,0.167588
-0.165297,0.021569,0.161307
-0.161916,0.020681,0.152499
-0.163333,0.022209,0.142439
-0.167683,0.016893,0.135192
-0.168148,0.015799,0.121262
-0.167826,0.016405,0.114267
-0.166836,0.016529,0.112253
-0.175448,0.020105,0.103257
-0.175516,0.02264,0.092606
-0.178808,0.02398,0.086344
-0.182572,0.026848,0.07902
-0.183047,0.029611,0.074614
-0.187913,0.034843,0.072082
-0.190248,0.042173,0.065484
-0.193249,0.04363,0.060555
-0.194573,0.045497,0.055776
-0.197342,0.044795,0.053465
-0.194448,0.046661,0.050833
-0.19476,0.044303,0.05156
-0.198166,0.041591,0.047607
-0.194797,0.041815,0.045399
-0.193587,0.038853,0.043448
-0.190924,0.034694,0.046391
-0.193827,0.035165,0.043698
-0.18983,0.029149,0.042108
-0.189888,0.024612,0.040158
-0.186591,0.025036,0.039498
-0.184451,0.020123,0.041545
-0.183156,0.024297,0.03779
-0.180206,0.021585,0.037544
-0.176302,0.023825,0.03841
-0.172946,0.024835,0.040229
-0.166166,0.028845,0.039487
-0.16266,0.034333,0.037128
-0.158227,0.04433,0.0392
-0.16118,0.04923,0.039215
-0.159016,0.062198,0.037061
-0.153048,0.073842,0.03437
-0.150116,0.085222,0.032919
-0.145724,0.10201,0.030326
-0.137308,0.117333,0.029703
-0.126116,0.129495,0.027812
-0.11729,0.144731,0.025105
-0.108589,0.160498,0.019851
-0.102592,0.17313,0.013042
-0.089072,0.195064,0.007983
-0.073275,0.207702,0.00382
-0.062782,0.227653,-0.003915
-0.05472,0.245202,-0.014423
-0.039411,0.262221,-0.017032
-0.023435,0.273972,-0.025029
-0.014985,0.28633,-0.033821
0.000296,0.297754,-0.038765
0.015903,0.305889,-0.048909
0.031099,0.314418,-0.058486
0.049096,0.320672,-0.064969
0.063292,0.325138,-0.074297
0.076868,0.321596,-0.081477
0.089919,0.324281,-0.09034
0.101323,0.321399,-0.094546
0.118864,0.317835,-0.110783
0.127939,0.308544,-0.118376
0.1362,0.304427,-0.123166
0.150264,0.298121,-0.131275
0.157749,0.287493,-0.141191
0.160166,0.274614,-0.146137
0.168797,0.261968,-0.151961
0.167561,0.250836,-0.158215
0.165213,0.243913,-0.166263
0.160158,0.236212,-0.164196
0.150842,0.230607,-0.171947
0.13515,0.224008,-0.175676
0.124962,0.216594,-0.177166
0.112072,0.209492,-0.17578
0.091951,0.205874,-0.177068
0.07334,0.198621,-0.180338
0.045625,0.20426,-0.184603
0.019666,0.207178,-0.183441
-0.019571,0.215442,-0.183621
-0.078097,0.22494,-0.180858
-0.129248,0.243757,-0.181514
-0.171483,0.250789,-0.174552
-0.198257,0.257803,-0.175396
-0.207363,0.258761,-0.169584
-0.204547,0.256925,-0.169584
-0.194284,0.250237,-0.166605
-0.187656,0.241428,-0.158085
-0.185798,0.237719,-0.149086
-0.195417,0.237716,-0.146374
-0.205104,0.23194,-0.139028
-0.220275,0.236765,-0.13237
-0.232993,0.233059,-0.123025
-0.235111,0.227316,-0.119005
-0.24091,0.2166,-0.109875
-0.238003,0.207914,-0.098625
-0.232188,0.194522,-0.098054
-0.229859,0.184561,-0.091676
-0.225145,0.170518,-0.086859
-0.238308,0.163197,-0.081129
-0.301179,0.166532,-0.074384
-0.318874,0.164001,-0.071697
-0.296429,0.133952,-0.070781
-0.273924,0.112998,-0.064708
-0.259833,0.092814,-0.067382
-0.249657,0.073577,-0.06309
-0.237247,0.053527,-0.061807
-0.219256,0.027404,-0.058919
-0.203301,0.005089,-0.061892
-0.184964,-0.013261,-0.064041
-0.172317,-0.036342,-0.058565
-0.168003,-0.04992,-0.058736
-0.153242,-0.063397,-0.059889
-0.13949,-0.079747,-0.060561
-0.130436,-0.091231,-0.059921
-0.124452,-0.10075,-0.058518
-0.117493,-0.110704,-0.056167
-0.108537,-0.118323,-0.059521
-0.103469,-0.126791,-0.059846
-0.099382,-0.133207,-0.062554
-0.093514,-0.136951,-0.061442
-0.092638,-0.139995,-0.060774
-0.09533,-0.146812,-0.061236
-0.085777,-0.147395,-0.063333
-0.084738,-0.152983,-0.06431
-0.084908,-0.151321,-0.060189
-0.080591,-0.156079,-0.061388
-0.074677,-0.159393,-0.057979
-0.074527,-0.159572,-0.055879
-0.075355,-0.157312,-0.055178
-0.076765,-0.157291,-0.053282
-0.07485,-0.161487,-0.049908
-0.075342,-0.160924,-0.049748
-0.073266,-0.16153,-0.047199
-0.070891,-0.159906,-0.04871
-0.066932,-0.157654,-0.049216
-0.066984,-0.154349,-0.048105
-0.061139,-0.148699,-0.045636
-0.054301,-0.146192,-0.048071
-0.052671,-0.140843,-0.04575
-0.049062,-0.134407,-0.04441
-0.035463,-0.131728,-0.047457
-0.025299,-0.123875,-0.051153
-0.030334,-0.114818,-0.065707
-0.018671,-0.103684,-0.104846
-0.004604,-0.09782,-0.125779
0.006748,-0.095475,-0.138739
0.013623,-0.087383,-0.144255
0.028395,-0.077052,-0.144479
0.045329,-0.060919,-0.122632
0.052457,-0.050336,-0.106837
0.063544,-0.040846,-0.090456
0.078336,-0.03033,-0.081198
0.088864,-0.025496,-0.074637
0.100587,-0.013971,-0.071196
0.111144,0.004517,-0.072783
0.120298,0.019486,-0.073858
0.134937,0.024123,-0.078206
0.150471,0.034817,-0.083418
0.159002,0.043034,-0.083615
0.166247,0.050055,-0.08215
0.181112,0.06096,-0.091456
0.193497,0.068472,-0.0894
0.201672,0.07307,-0.09854
0.212648,0.07854,-0.096169
0.222244,0.08276,-0.096619
0.228322,0.09191,-0.100543
0.23401,0.098486,-0.096571
0.237479,0.096547,-0.100699
0.239023,0.100351,-0.100513
0.243016,0.100095,-0.096162
0.246773,0.101633,-0.094928
0.245266,0.103814,-0.092126
0.243682,0.100174,-0.093254
0.242568,0.10156,-0.082766
0.238491,0.099564,-0.081347
0.232803,0.096416,-0.080298
0.229999,0.09305,-0.073205
0.225589,0.088742,-0.067237
0.216486,0.080519,-0.060344
0.209609,0.077113,-0.053084
0.19863,0.074864,-0.043201
0.18841,0.065964,-0.034791
0.176754,0.057317,-0.025497
0.168187,0.045838,-0.019185
0.160592,0.034028,-0.005352
0.144238,0.03444,0.00262
0.129323,0.030484,0.015046
0.110305,0.027309,0.027897
0.098362,0.024056,0.039942
0.083924,0.019043,0.050684
0.065506,0.011102,0.063076
0.051952,0.008369,0.07207
0.037024,0.004541,0.084618
0.021892,-0.00243,0.096712
0.006849,-0.008905,0.108624
-0.006105,-0.008807,0.113512
-0.020723,-0.017287,0.123411
-0.032254,-0.01682,0.137081
-0.046754,-0.023885,0.145695
-0.061788,-0.026862,0.151574
-0.073718,-0.034294,0.163922
-0.083144,-0.039516,0.170323
-0.096962,-0.042748,0.17717
-0.108843,-0.043529,0.183871
-0.118288,-0.046279,0.190876
-0.127402,-0.052613,0.200935
-0.137806,-0.05338,0.202187
-0.148191,-0.05423,0.207327
-0.157949,-0.055972,0.210839
-0.158983,-0.066058,0.214992
-0.159568,-0.085951,0.216406
-0.160041,-0.093874,0.217567
-0.165124,-0.098234,0.214573
-0.167893,-0.105922,0.220057
-0.169915,-0.109227,0.218157
-0.168951,-0.1095,0.216759
-0.17074,-0.116602,0.213716
-0.179391,-0.124513,0.213536
-0.178187,-0.124843,0.211022
-0.175034,-0.134891,0.206352
-0.176622,-0.138351,0.202244
-0.182262,-0.141367,0.197487
-0.184856,-0.138642,0.195328
-0.183617,-0.14786,0.188703
-0.183973,-0.145912,0.183047
-0.185266,-0.146858,0.176384
-0.186834,-0.146407,0.172723
-0.181663,-0.149213,0.168655
-0.183317,-0.150624,0.160987
-0.186509,-0.14617,0.154624
-0.188819,-0.143021,0.146589
-0.190938,-0.135671,0.139738
-0.193357,-0.131099,0.135636
-0.197037,-0.123176,0.126851
-0.200523,-0.113489,0.125097
-0.206561,-0.102025,0.118946
-0.210032,-0.09049,0.112907
-0.214161,-0.084841,0.108289
-0.219959,-0.070797,0.10119
-0.232911,-0.055942,0.0994
-0.239897,-0.045018,0.093833
-0.249711,-0.036062,0.087839
-0.261633,-0.020117,0.083616
-0.272687,-0.015734,0.082294
-0.279471,-0.005729,0.083386
-0.290196,-0.000222,0.080223
-0.294505,0.002524,0.07853
-0.301003,0.008056,0.078487
-0.305381,0.008113,0.076898
-0.305144,0.009231,0.080209
-0.307854,0.005891,0.075153
-0.307331,0.000163,0.07912
-0.309031,0.000519,0.079585
-0.307864,-0.006811,0.080245
-0.301339,-0.009502,0.086728
-0.299561,-0.017127,0.090659
-0.295229,-0.023258,0.09396
-0.293937,-0.027171,0.09864
-0.290246,-0.02934,0.104845
-0.285366,-0.036371,0.112254
-0.285025,-0.043167,0.117306
-0.286877,-0.047153,0.131639
-0.27952,-0.047496,0.140106
-0.273801,-0.051445,0.149702
-0.273769,-0.05291,0.155003
-0.267097,-0.060374,0.172501
-0.267217,-0.059626,0.182281
-0.269613,-0.055858,0.193498
-0.261566,-0.057957,0.209396
-0.255941,-0.058214,0.219918
-0.256494,-0.061336,0.23678
-0.253209,-0.064003,0.252111
-0.249493,-0.065528,0.266177
-0.243782,-0.080536,0.28835
-0.237162,-0.08789,0.3057
-0.234547,-0.098187,0.327314
-0.225154,-0.105862,0.348062
-0.218801,-0.1182,0.369979
-0.213674,-0.126021,0.387577
-0.20767,-0.139788,0.413588
-0.19594,-0.147228,0.435106
-0.189321,-0.155565,0.454097
-0.177018,-0.158507,0.476686
-0.16567,-0.157931,0.49763
-0.150852,-0.161879,0.518248
-0.155917,-0.163381,0.537849
-0.147249,-0.158981,0.554024
-0.138947,-0.158919,0.570781
-0.136112,-0.154547,0.588759
-0.135703,-0.14949,0.601245
-0.133559,-0.137039,0.608524
-0.133841,-0.125666,0.616326
-0.127667,-0.112917,0.619405
-0.130545,-0.095789,0.625517
-0.13095,-0.078763,0.624671
-0.13556,-0.059418,0.620646
-0.139499,-0.038786,0.612839
-0.145306,-0.013073,0.605207
-0.15471,0.012141,0.593615
-0.164753,0.038224,0.579432
-0.170387,0.066616,0.563588
-0.177805,0.089408,0.547851
-0.183412,0.118949,0.528833
-0.189905,0.143141,0.513961
-0.198217,0.169913,0.49388
-0.209951,0.194787,0.472689
-0.216073,0.219099,0.45348
-0.21757,0.241087,0.436208
-0.218175,0.257736,0.416253
-0.212851,0.272692,0.402113
-0.209367,0.292503,0.378185
-0.209381,0.301195,0.359697
-0.194298,0.29939,0.345296
-0.180089,0.308952,0.326768
-0.168254,0.311092,0.313383
-0.156826,0.309341,0.299729
-0.139141,0.309489,0.292378
-0.117207,0.299677,0.275614
-0.09729,0.278167,0.269192
-0.074235,0.262042,0.264265
-0.049372,0.245804,0.25871
-0.027709,0.233828,0.255802
-0.008088,0.215914,0.25839
0.015841,0.191342,0.260169
0.02998,0.171744,0.263227
0.049972,0.150869,0.267697
0.067443,0.131051,0.272691
0.080978,0.110105,0.278566
0.097004,0.085,0.287019
0.112341,0.064225,0.29783
0.126178,0.036518,0.310091
0.136373,0.018059,0.323809
0.145011,-0.0026,0.336165
0.145916,-0.019816,0.347369
0.153593,-0.047956,0.362527
0.16144,-0.069067,0.375549
0.163426,-0.089233,0.390693
0.16456,-0.106326,0.406139
0.169224,-0.130062,0.423173
0.178539,-0.155626,0.43732
0.172537,-0.181031,0.4523
0.172929,-0.195806,0.464479
0.172592,-0.213976,0.479179
0.170896,-0.231852,0.497568
0.17293,-0.248022,0.511883
0.16731,-0.263955,0.520817
0.17015,-0.281218,0.534687
0.167132,-0.300346,0.546839
0.159576,-0.315155,0.555077
0.159355,-0.324582,0.562408
0.156573,-0.336306,0.573874
0.15747,-0.344841,0.587801
0.153836,-0.347108,0.591181
0.156073,-0.355154,0.598794
0.152551,-0.358975,0.602628
0.149722,-0.359476,0.607834
0.149588,-0.361791,0.609412
0.147878,-0.359654,0.617326
0.140535,-0.356004,0.631736
0.136773,-0.354502,0.649551
0.138708,-0.351974,0.667635
0.142311,-0.333956,0.673876
0.146616,-0.323558,0.664062
0.143761,-0.315248,0.646674
0.152706,-0.310136,0.643423
0.168917,-0.304768,0.640025
0.177198,-0.295648,0.638995
0.189398,-0.280146,0.639253
0.198411,-0.263581,0.640006
0.216866,-0.261265,0.641797
0.226945,-0.249946,0.642314
0.240546,-0.236346,0.635643
0.258347,-0.231913,0.634069
0.269686,-0.21444,0.62632
0.283837,-0.199771,0.619552
0.302123,-0.190315,0.607999
0.319252,-0.175801,0.602003
0.335657,-0.163938,0.599877
0.348999,-0.147145,0.593735
0.365882,-0.136626,0.592064
0.384565,-0.124688,0.584141
0.396907,-0.112036,0.576054
0.409467,-0.09203,0.570195
0.421908,-0.086519,0.564002
0.429876,-0.068648,0.553583
0.439339,-0.057542,0.544392
0.44371,-0.045219,0.537559
0.454194,-0.030492,0.52818
0.452974,-0.01633,0.51626
0.457531,-0.005697,0.507983
0.461071,0.008259,0.496567
0.46025,0.016815,0.488821
0.4571,0.027508,0.482637
0.452419,0.038192,0.465388
0.44448,0.054783,0.453039
0.427375,0.065691,0.447483
0.422262,0.070966,0.437135
0.412045,0.083322,0.426825
0.401596,0.088242,0.415451
0.387626,0.094634,0.406403
0.372643,0.098636,0.402223
0.361166,0.105443,0.393658
0.346074,0.106768,0.383643
0.333584,0.108647,0.378678
0.313533,0.1108,0.36791
0.297119,0.113591,0.362066
0.28028,0.110049,0.354309
0.259502,0.113613,0.349093
0.243785,0.110849,0.343374
0.225025,0.108372,0.337795
0.21028,0.102188,0.331838
0.192606,0.101136,0.324758
0.176886,0.095139,0.316731
0.157771,0.093008,0.310885
0.142392,0.086454,0.305056
0.125196,0.082196,0.296267
0.10555,0.074016,0.288441
0.090455,0.068329,0.28272
0.076992,0.061164,0.27455
0.056932,0.059242,0.265331
0.043591,0.054682,0.257862
0.027282,0.0474,0.253017
0.013334,0.044323,0.239833
0.002605,0.041047,0.229058
-0.011061,0.035422,0.21968
-0.020994,0.031076,0.210194
-0.033543,0.029371,0.197714
-0.041562,0.027736,0.184091
-0.047085,0.019535,0.172492
-0.056662,0.018535,0.154131
-0.066327,0.014722,0.141958
-0.07401,0.010622,0.124118
-0.08017,0.007036,0.110876
-0.081043,0.002373,0.09549
-0.091536,-0.001688,0.080539
-0.098263,-0.002843,0.064186
-0.102109,-0.012256,0.047866
-0.105132,-0.017393,0.032852
-0.107192,-0.019325,0.016262
-0.111692,-0.029166,0.001708
-0.111654,-0.029893,-0.012304
-0.111544,-0.034629,-0.031236
-0.118893,-0.040662,-0.044832
-0.121045,-0.046408,-0.059532
-0.121361,-0.050619,-0.072965
-0.120743,-0.054534,-0.07984
-0.1177,-0.057435,-0.095803
-0.123724,-0.062902,-0.109625
-0.12549,-0.068067,-0.120565
-0.123145,-0.078231,-0.128219
-0.118309,-0.082235,-0.137128
-0.114827,-0.088306,-0.144142
-0.119847,-0.091565,-0.147989
-0.116758,-0.096996,-0.155945
-0.117135,-0.098883,-0.156431
-0.111821,-0.108285,-0.164053
-0.108172,-0.110622,-0.163236
-0.110048,-0.118098,-0.166987
-0.103861,-0.118321,-0.164162
-0.101671,-0.125192,-0.160927
-0.097784,-0.126079,-0.164627
-0.093755,-0.129479,-0.159919
-0.092758,-0.127941,-0.158061
-0.081745,-0.119159,-0.152664
-0.07678,-0.109491,-0.151642
-0.074463,-0.104742,-0.14822
-0.071864,-0.091489,-0.146088
-0.066325,-0.082172,-0.138398
-0.061691,-0.065069,-0.133401
-0.054045,-0.050393,-0.130405
-0.043574,-0.03558,-0.128658
-0.037897,-0.018714,-0.122337
-0.0269,-0.000231,-0.119616
-0.015622,0.019232,-0.1176
-0.004797,0.040688,-0.111723
0.004982,0.059765,-0.113142
0.018788,0.077794,-0.106905
0.028857,0.099296,-0.107394
0.039069,0.114764,-0.105228
0.048701,0.135853,-0.104541
0.062896,0.148804,-0.104642
0.080413,0.166739,-0.107625
0.098161,0.178315,-0.107731
0.113193,0.189295,-0.10871
0.13159,0.198167,-0.10792
0.153362,0.206348,-0.109501
0.171042,0.213402,-0.113469
0.192066,0.223664,-0.121066
0.211065,0.223623,-0.120018
0.230918,0.230252,-0.123765
0.24656,0.225525,-0.127596
0.258143,0.233402,-0.132339
0.271399,0.234843,-0.139913
0.287633,0.234856,-0.143383
0.296148,0.236218,-0.149371
0.309088,0.229975,-0.156111
0.313956,0.227945,-0.164229
0.31983,0.227735,-0.170198
0.317565,0.228196,-0.180307
0.315695,0.223366,-0.184923
0.310419,0.227398,-0.190297
0.297772,0.228357,-0.195961
0.285508,0.231134,-0.201695
0.268813,0.236612,-0.207764
0.239619,0.248028,-0.212689
0.175241,0.262401,-0.217107
0.066958,0.299367,-0.214832
-0.059029,0.342662,-0.218579
-0.173238,0.387136,-0.224
-0.259087,0.418183,-0.226511
-0.314774,0.43999,-0.22407
-0.316204,0.442556,-0.220901
-0.278413,0.431699,-0.222442
-0.229722,0.409743,-0.217702
-0.178097,0.404515,-0.208311
-0.166211,0.403029,-0.203046
-0.186393,0.408324,-0.194505
-0.233176,0.415929,-0.185035
-0.281799,0.425052,-0.172794
-0.325882,0.439031,-0.167875
-0.358406,0.443829,-0.158006
-0.37578,0.446052,-0.1486
-0.381118,0.442868,-0.133869
-0.39594,0.437688,-0.12071
-0.397246,0.428394,-0.109911
-0.405608,0.418823,-0.094523
-0.40641,0.411456,-0.082541
-0.404182,0.400601,-0.071737
-0.404765,0.383019,-0.057779
-0.399482,0.366137,-0.048381
-0.386556,0.345755,-0.038853
-0.379509,0.3238,-0.028698
-0.36695,0.297176,-0.01884
-0.356896,0.27469,-0.011802
-0.35414,0.248616,-0.007355
-0.345425,0.219933,0.000722
-0.342824,0.192796,0.011892
-0.323676,0.164375,0.012995
-0.309645,0.131229,0.022482
-0.287552,0.092214,0.021825
-0.258893,0.059415,0.025368
-0.236049,0.028618,0.030022
-0.217161,-0.006041,0.032624
-0.200947,-0.038922,0.036109
-0.180513,-0.074482,0.035518
-0.157371,-0.107449,0.038502
-0.120851,-0.145826,0.03461
-0.08045,-0.189112,0.033876
-0.022241,-0.233173,0.034095
0.038966,-0.283819,0.034147
0.108174,-0.332263,0.032847
0.165879,-0.371879,0.030906
0.052062,-0.367364,0.031648
-0.233221,-0.282267,0.02292
-0.241855,-0.291322,0.018129
-0.190327,-0.329411,0.013729
-0.122874,-0.366341,0.016727
-0.123282,-0.378764,0.009703
-0.131385,-0.38688,0.007767
-0.124693,-0.400685,0.00736
-0.121474,-0.415772,0.00216
-0.1131,-0.425105,0.003744
-0.090936,-0.429657,-0.000626
-0.088286,-0.440693,-0.003283
-0.088237,-0.44498,-0.004739
-0.085521,-0.448264,-0.006914
-0.074223,-0.447725,-0.009619
-0.065891,-0.442877,-0.009589
-0.061543,-0.440918,-0.012641
-0.048541,-0.438337,-0.016592
-0.040062,-0.430082,-0.017115
-0.036852,-0.414902,-0.021702
-0.022724,-0.40336,-0.022744
-0.010729,-0.392273,-0.028858
-0.009529,-0.376894,-0.032587
0.005578,-0.362209,-0.032637
0.017346,-0.342588,-0.035168
0.025236,-0.321914,-0.037171
0.038209,-0.300193,-0.04258
0.051769,-0.282305,-0.044735
0.063839,-0.262222,-0.048636
0.077242,-0.238693,-0.055738
0.089193,-0.219545,-0.055586
0.097657,-0.19507,-0.059776
0.114826,-0.174783,-0.063987
0.127374,-0.15333,-0.074176
0.145841,-0.138359,-0.071551
0.159066,-0.116491,-0.078003
0.171993,-0.101545,-0.080012
0.1885,-0.086962,-0.086448
0.200256,-0.072248,-0.082001
0.212135,-0.051928,-0.08624
0.222934,-0.041164,-0.091024
0.237028,-0.03233,-0.091521
0.246506,-0.021937,-0.097561
0.26368,-0.010671,-0.096355
0.267578,-0.002554,-0.095157
0.27618,0.008035,-0.100817
0.283421,0.014208,-0.100346
0.288849,0.020214,-0.098601
0.294948,0.021415,-0.100438
0.295163,0.027236,-0.099896
0.300344,0.031414,-0.1003
0.296257,0.030833,-0.094654
0.28932,0.028858,-0.093874
0.290022,0.029706,-0.092897
0.283875,0.026216,-0.085691
0.276981,0.023519,-0.083013
0.269144,0.02009,-0.07741
0.258041,0.020029,-0.072874
0.244033,0.016516,-0.06882
0.226805,0.014582,-0.064485
0.212624,0.006948,-0.052862
0.191469,0.002751,-0.049201
0.176459,0.007208,-0.040437
0.157445,0.000831,-0.03518
0.138593,-0.009045,-0.025135
0.116604,-0.014436,-0.015703
0.099196,-0.016746,-0.006576
0.076165,-0.023034,-0.001106
0.058018,-0.026301,0.006642
0.043515,-0.037123,0.015446
0.020283,-0.042051,0.022747
0.008053,-0.053424,0.03298
-0.010154,-0.066516,0.043788
-0.029029,-0.073831,0.048885
-0.044091,-0.083588,0.059397
-0.062217,-0.093356,0.064827
-0.075829,-0.10493,0.070366
-0.089465,-0.1119,0.079822
-0.101557,-0.123209,0.088068
-0.117946,-0.128418,0.093579
-0.133289,-0.137264,0.102561
-0.140721,-0.147559,0.106572
-0.154129,-0.151302,0.113494
-0.164001,-0.15728,0.122156
-0.175451,-0.163384,0.1327
-0.181216,-0.167997,0.13955
-0.189503,-0.168902,0.149218
-0.199881,-0.175533,0.160903
-0.20304,-0.177304,0.170701
-0.211243,-0.179654,0.178076
-0.211754,-0.183979,0.182336
-0.223644,-0.188769,0.181163
-0.224154,-0.190535,0.177465
-0.224072,-0.193679,0.172856
-0.226223,-0.191259,0.167225
-0.228907,-0.195296,0.156482
-0.228165,-0.195329,0.148671
-0.221442,-0.195248,0.141326
-0.218773,-0.193928,0.135688
-0.222436,-0.19417,0.122031
-0.220419,-0.18938,0.114051
-0.21721,-0.190705,0.10701
-0.211717,-0.185502,0.104601
-0.213005,-0.186443,0.097714
-0.21392,-0.183979,0.090387
-0.213969,-0.182988,0.088688
-0.211401,-0.182971,0.083213
-0.209394,-0.184795,0.074788
-0.210547,-0.186813,0.069588
-0.209612,-0.188342,0.062809
-0.210109,-0.190063,0.058957
-0.215603,-0.195098,0.057193
-0.208786,-0.198047,0.053791
-0.210276,-0.201494,0.047692
-0.210448,-0.201793,0.040383
-0.214243,-0.205001,0.037719
-0.216787,-0.204544,0.029548
-0.220649,-0.208384,0.025315
-0.228767,-0.207509,0.016227
-0.232278,-0.212789,0.005796
-0.237684,-0.214322,0.000208
-0.24489,-0.211364,-0.005889
-0.252163,-0.204681,-0.009096
-0.247751,-0.218315,-0.013791
-0.268623,-0.221412,-0.012405
-0.270797,-0.213717,-0.0136
-0.273423,-0.208864,-0.012009
-0.27571,-0.202958,-0.01397
-0.281286,-0.193499,-0.007471
