Acc_X,Acc_Y,Acc_Z
0.063587,-0.921925,12.134211
0.211984,-0.789006,12.20116
0.233064,-0.686409,12.325643
0.282519,-0.700908,12.406997
0.314062,-0.726989,12.531489
0.313726,-0.67656,12.642297
0.308761,-0.642145,12.693152
0.31159,-0.680554,12.730434
0.215678,-0.703833,12.732061
0.179438,-0.750186,12.716043
0.061499,-0.759393,12.688788
-0.063465,-0.79681,12.638493
-0.143057,-0.898106,12.619793
-0.303677,-0.982917,12.606325
-0.478627,-1.071794,12.578118
-0.6351,-1.155248,12.529168
-0.740062,-1.287531,12.505264
-0.955032,-1.39972,12.481376
-1.11303,-1.548137,12.440257
-1.282373,-1.649893,12.40672
-1.407372,-1.741417,12.40284
-1.526967,-1.902615,12.405962
-1.667266,-2.008958,12.391487
-1.847712,-2.07807,12.343042
-1.913553,-2.147683,12.316233
-2.012568,-2.199779,12.279609
-2.087902,-2.301388,12.286894
-2.147161,-2.359617,12.301464
-2.176798,-2.364396,12.349248
-2.138686,-2.355755,12.387535
-2.098668,-2.331684,12.412704
-2.054887,-2.281109,12.441672
-1.958335,-2.127055,12.485448
-1.846469,-1.990672,12.481893
-1.679513,-1.757794,12.438719
-1.502414,-1.673403,12.307704
-1.275875,-1.151919,12.401678
-1.054074,-0.911651,12.240215
-0.856518,-0.669446,12.084858
-0.586299,-0.337846,12.011818
-0.383947,0.022011,11.928855
-0.140371,0.461322,11.869668
0.145348,1.079976,11.957775
0.359868,1.477327,11.981176
0.482789,1.638978,11.822749
0.540993,1.639905,11.698877
0.520795,1.572242,11.530718
0.517275,1.469047,11.360802
0.532554,1.461048,11.2977
0.532184,1.673232,11.264709
0.585498,1.960309,11.275807
0.629303,2.225493,11.304095
0.617561,2.426612,11.290858
0.573632,2.609235,11.230095
0.535235,2.731329,11.153741
0.428269,2.768546,11.056157
0.34581,2.803673,10.947196
0.280336,2.785603,10.878626
0.112754,2.731957,10.763969
0.046355,2.63347,10.629089
-0.082656,2.549959,10.557326
-0.12427,2.468409,10.524997
-0.168504,2.457241,10.49918
-0.177296,2.41114,10.446743
-0.178658,2.422106,10.401327
-0.138795,2.387268,10.37283
-0.165188,2.358076,10.379341
0.114467,3.340626,10.821601
0.203112,3.262022,10.853484
-0.251754,1.706743,10.005202
-0.324082,1.42501,10.006447
-0.161856,1.632591,10.217899
-0.09733,1.762319,10.218897
-0.052845,1.591368,10.054601
0.060457,1.402139,10.105139
0.097041,1.28164,10.086784
0.210578,1.195144,10.033599
0.279305,1.244773,10.097186
0.337534,1.107822,10.115936
0.412689,1.035306,10.09062
0.462688,0.947029,10.099446
0.499246,0.908418,10.144241
0.538669,0.903338,10.200857
0.585546,0.779,10.190661
0.599975,0.645355,10.275649
0.569791,0.649158,10.380801
0.624619,0.57607,10.383159
0.683341,0.582369,10.456244
0.635647,0.541289,10.568939
0.602547,0.454762,10.605949
0.566389,0.507341,10.705732
0.575397,0.518522,10.723264
0.57509,0.50501,10.736081
0.565407,0.519766,10.772192
0.536443,0.524518,10.754123
0.510244,0.512317,10.727353
0.41716,0.525838,10.711245
0.362614,0.483618,10.608603
0.322473,0.446618,10.498631
0.259357,0.544381,10.472933
0.24497,0.423603,10.394215
0.259295,0.350122,10.32326
0.164152,0.290543,10.27125
0.055204,0.261171,10.183289
0.035451,0.244988,10.122976
-0.082437,0.146779,10.063148
-0.149584,0.008572,9.960267
-0.244607,-0.06837,9.888076
-0.358975,-0.085041,9.787179
-0.415243,-0.159397,9.670457
-0.540629,-0.270259,9.579766
-0.663513,-0.346322,9.478368
-0.705763,-0.397546,9.369098
-0.828318,-0.45728,9.261829
-0.908304,-0.490252,9.159564
-0.975,-0.581344,9.025866
-1.022344,-0.589859,8.899999
-1.152673,-0.59343,8.75505
-1.196583,-0.652576,8.569146
-1.240927,-0.662084,8.444924
-1.220628,-0.672306,8.279509
-1.204927,-0.673917,8.154738
-1.176342,-0.637372,8.073382
-1.152422,-0.69325,7.931317
-1.10163,-0.754893,7.780869
-1.087396,-0.683699,7.717097
-1.091811,-0.667893,7.557121
-1.048404,-0.70409,7.441815
-1.049829,-0.729102,7.285477
-1.026554,-0.721291,7.178892
-1.000224,-0.661892,7.064867
-0.991395,-0.615105,6.932868
-0.937239,-0.639142,6.816514
-0.941766,-0.633,6.729804
-0.930502,-0.583117,6.634064
-0.90765,-0.525197,6.504276
-0.840797,-0.465086,6.414729
-0.849632,-0.445256,6.319445
-0.828323,-0.388533,6.214663
-0.758906,-0.340476,6.154875
-0.768624,-0.218574,6.102081
-0.725866,-0.237459,6.038404
-0.740947,-0.182776,5.997418
-0.713694,-0.138232,5.943611
-0.696663,-0.062141,5.929062
-0.642437,0.010256,5.947438
-0.652415,0.036216,5.962712
-0.686358,0.072163,6.000843
-0.698359,0.153573,6.034171
-0.706354,0.213172,6.043981
-0.694203,0.218729,6.078055
-0.738602,0.272864,6.1329
-0.769905,0.326695,6.17874
-0.807276,0.356517,6.202722
-0.847945,0.395195,6.267502
-0.919198,0.375359,6.30073
-0.968611,0.412932,6.37204
-1.042826,0.45711,6.428623
-1.05886,0.426217,6.499547
-1.164443,0.430114,6.590727
-1.209568,0.390875,6.677004
-1.257332,0.413229,6.782525
-1.307756,0.372557,6.877223
-1.353756,0.360247,6.957945
-1.442647,0.268598,7.062807
-1.469108,0.222509,7.111612
-1.50826,0.242166,7.204031
-1.414797,0.22561,7.280789
-1.589273,0.013565,7.408468
-1.567827,0.09545,7.392861
-1.47561,-0.02275,7.495324
-1.5659,-0.0016,7.614698
-1.573602,-0.169688,7.67008
-1.633359,-0.232457,7.714239
-1.642698,-0.328505,7.825251
-1.657324,-0.306344,7.859046
-1.603839,-0.38995,7.917757
-1.650125,-0.447804,7.957786
-1.652803,-0.533394,8.047937
-1.719275,-0.597582,8.137599
-1.724102,-0.630702,8.22915
-1.780279,-0.692763,8.311179
-1.794667,-0.755852,8.388443
-1.766426,-0.782733,8.478072
-1.7495,-0.785993,8.578841
-1.744832,-0.844816,8.641876
-1.743963,-0.921749,8.752643
-1.717878,-0.888055,8.855953
-1.712552,-0.915293,8.938359
-1.648319,-0.924148,9.049054
-1.628561,-0.948796,9.167075
-1.641295,-0.98115,9.262699
-1.607643,-0.960831,9.389168
-1.576502,-0.9312,9.516633
-1.548245,-0.994181,9.640058
-1.519705,-0.973658,9.789953
-1.493843,-0.924029,9.954468
-1.439494,-0.931373,10.062269
-1.364014,-0.914468,10.21807
-1.347082,-0.972586,10.360971
-1.34193,-1.007206,10.471818
-1.330423,-0.945421,10.618364
-1.328336,-0.915328,10.74058
-1.323074,-0.977581,10.818761
-1.314216,-0.937151,10.951949
-1.322903,-0.894384,11.073601
-1.285207,-0.852593,11.149805
-1.224849,-0.848101,11.273698
-1.17667,-0.85623,11.441575
-1.14742,-0.872352,11.56168
-1.118112,-0.829839,11.687841
-1.068867,-0.792529,11.80788
-1.055011,-0.849099,11.9118
-1.010689,-0.841931,12.025049
-0.998281,-0.830905,12.094975
-0.987088,-0.834004,12.185399
-0.926829,-0.818971,12.274614
-0.889122,-0.848148,12.337821
-0.876123,-0.903897,12.418804
-0.897324,-0.875885,12.466496
-0.820803,-0.921094,12.47455
-0.872615,-0.960414,12.502554
-0.852361,-0.915796,12.476195
-0.868272,-0.967726,12.472325
-0.847577,-0.962988,12.518362
-0.870963,-1.087301,12.538005
-1.031603,-1.168888,12.603779
-1.131425,-1.254444,12.576962
-1.197458,-1.372095,12.606925
-1.341869,-1.431502,12.654619
-1.471691,-1.597123,12.61597
-1.606435,-1.742213,12.671829
-1.765045,-1.811587,12.738307
-1.892189,-1.965556,12.768332
-2.065481,-2.136073,12.766519
-2.236084,-2.193561,12.815805
-2.343894,-2.323186,12.752517
-2.47069,-2.402333,12.766449
-2.556549,-2.518642,12.73266
-2.638276,-2.573297,12.781699
-2.717809,-2.6475,12.75679
-2.808335,-2.619195,12.799767
-2.803851,-2.633325,12.788115
-2.801773,-2.602716,12.831246
-2.716839,-2.582918,12.908524
-2.687929,-2.550921,12.981132
-2.614857,-2.425709,13.030396
-2.35052,-2.358222,13.011006
-2.163478,-2.257938,13.115347
-1.964556,-2.117628,13.056157
-1.702097,-1.968254,12.979471
-1.45704,-1.789842,12.8901
-1.15211,-1.63488,12.787104
-0.861815,-1.512679,12.615638
-0.522261,-1.323429,12.498142
-0.169176,-1.126235,12.371952
0.127143,-0.997577,12.205764
0.486738,-0.801552,12.113617
0.832096,-0.645276,11.973832
1.198655,-0.427467,11.843401
1.539332,-0.260249,11.707004
1.904332,-0.125935,11.55034
2.22021,-5e-06,11.46712
2.473648,0.131363,11.286747
2.809402,0.265545,11.142748
3.054738,0.350836,11.022215
3.223876,0.379529,10.919564
3.395771,0.418871,10.769861
3.489497,0.473247,10.681595
3.553375,0.447359,10.531279
3.634473,0.406147,10.392597
3.658944,0.371504,10.286335
3.642212,0.405711,10.179164
3.605611,0.411596,10.079546
3.504316,0.32963,10.047375
3.415509,0.177117,9.998158
3.278519,0.191623,10.004084
3.18309,0.161397,10.00849
3.101724,0.133701,10.00031
2.927193,0.068256,9.972845
2.798832,0.086067,10.012064
2.670435,0.049414,10.021855
2.43139,0.068257,9.978588
2.09935,0.086811,10.102392
2.349024,-0.009328,10.059531
1.475792,-0.057762,10.143738
2.075756,0.300786,9.927362
1.531136,-0.241997,10.207784
1.438209,0.432818,10.226214
1.123023,-0.181899,10.224591
0.67512,0.538364,10.05007
1.056829,0.155848,9.955008
0.862947,0.349055,10.106809
0.735469,0.116478,10.261203
0.247064,0.407958,10.436059
0.285825,0.370714,10.409494
0.245157,0.281642,10.488047
0.268627,0.344439,10.48689
0.296536,0.449947,10.611607
0.15411,0.479876,10.68627
0.160621,0.398752,10.713695
0.075825,0.33662,10.865072
0.006188,0.212977,10.821086
-0.114854,0.210642,10.817213
-0.128648,0.250515,10.815604
-0.141033,0.176258,10.81728
-0.191141,0.041793,10.820544
-0.286862,-0.048797,10.818069
-0.318312,-0.065535,10.832873
-0.325933,-0.06344,10.829754
-0.305629,-0.158641,10.810285
-0.309111,-0.269822,10.820659
-0.309162,-0.336737,10.819451
-0.3052,-0.381208,10.786924
-0.221823,-0.492714,10.739182
-0.18056,-0.580529,10.712234
-0.168985,-0.642627,10.670174
-0.114446,-0.77401,10.590091
-0.123045,-0.854776,10.558697
-0.1305,-1.021035,10.475382
-0.154733,-1.262589,10.388192
-0.210889,-1.431891,10.293125
-0.254144,-1.623114,10.157107
-0.282825,-1.806393,10.046061
-0.378795,-1.813169,9.906186
-0.371639,-1.644852,9.855708
-0.421685,-1.458236,9.730035
-0.350947,-1.306291,9.599276
-0.360359,-1.236466,9.535453
-0.363922,-1.20341,9.444231
-0.373395,-1.251309,9.34932
-0.366196,-1.280982,9.223806
-0.311083,-1.331682,9.01517
-0.351635,-1.427436,8.878665
-0.355156,-1.591788,8.709418
-0.449072,-1.712077,8.597438
-0.449782,-1.844195,8.452076
-0.463067,-1.834072,8.323733
-0.450565,-1.87019,8.17223
-0.471754,-1.878924,7.990674
-0.434794,-1.822818,7.851413
-0.434838,-1.811358,7.738766
-0.455058,-1.841925,7.579789
-0.41747,-1.803016,7.462266
-0.420531,-1.763882,7.326956
-0.400835,-1.720587,7.201928
-0.375454,-1.728677,7.083978
-0.384951,-1.694406,6.961868
-0.320122,-1.616297,6.847813
-0.283004,-1.522812,6.740193
-0.259179,-1.49724,6.656566
-0.271462,-1.420371,6.566121
-0.175978,-1.306793,6.513536
-0.225993,-1.247027,6.413054
-0.154013,-1.163556,6.319745
-0.125105,-1.117496,6.280823
-0.115971,-0.994625,6.267523
-0.085441,-0.910294,6.230142
-0.052089,-0.859717,6.21579
-0.041446,-0.79733,6.237384
-0.020212,-0.747231,6.247523
-0.000425,-0.631819,6.326864
0.063202,-0.55837,6.352891
0.120027,-0.483763,6.411631
0.147631,-0.420725,6.432761
0.187112,-0.34584,6.497518
0.252426,-0.25499,6.550253
0.309058,-0.168644,6.585688
0.309388,-0.151035,6.643303
0.271471,-0.148533,6.670742
0.210896,-0.101024,6.713567
0.156747,-0.067305,6.734463
0.121955,-0.084752,6.747985
0.062006,-0.066464,6.816047
-0.040566,-0.057291,6.858863
-0.08433,-0.061598,6.877768
-0.18142,-0.074745,6.949151
-0.257396,-0.141456,6.967564
-0.349152,-0.172565,7.019441
-0.42678,-0.161245,7.127916
-0.463173,-0.205281,7.178436
-0.513588,-0.297322,7.24996
-0.601271,-0.351631,7.352336
-0.659761,-0.365779,7.440783
-0.623623,-0.444008,7.494875
-0.635625,-0.502714,7.590142
-0.659946,-0.593981,7.673915
-0.663559,-0.666655,7.726384
-0.610529,-0.694425,7.811875
-0.576128,-0.780762,7.85406
-0.523022,-0.884873,7.919449
-0.509579,-0.936984,7.994902
-0.476847,-0.987947,8.06737
-0.428988,-1.062976,8.14832
-0.40946,-1.128081,8.230859
-0.375795,-1.218351,8.284612
-0.393197,-1.28257,8.387449
-0.356804,-1.314164,8.467761
-0.370187,-1.395932,8.536395
-0.302638,-1.446003,8.604077
-0.311005,-1.490883,8.732028
-0.348708,-1.515255,8.840739
-0.375129,-1.565083,8.913356
-0.404999,-1.589341,9.051538
-0.482014,-1.599698,9.200805
-0.47279,-1.661713,9.334291
-0.528769,-1.619145,9.491077
-0.625431,-1.635322,9.647457
-0.627296,-1.645765,9.754004
-0.731435,-1.629754,9.945349
-0.799885,-1.524387,10.140476
-0.860809,-1.598094,10.290287
-0.91681,-1.544337,10.480372
-0.958312,-1.486917,10.687305
-0.946249,-1.439048,10.900455
-0.911514,-1.377865,11.124292
-0.906826,-1.351538,11.300293
-0.812768,-1.340771,11.466668
-0.742334,-1.238084,11.628205
-0.62985,-1.161991,11.743491
-0.528103,-1.105398,11.871884
-0.421458,-1.107917,11.962933
-0.330077,-1.07328,12.041528
-0.223413,-1.015885,12.124889
-0.168446,-1.005235,12.112253
-0.138693,-1.006394,12.09096
-0.055949,-0.969552,12.193629
-0.088751,-0.993071,12.269315
-0.051279,-1.073432,12.276465
-0.026364,-1.122152,12.3874
-0.090468,-1.167978,12.430678
-0.103145,-1.229061,12.449047
-0.15621,-1.303315,12.50225
-0.217267,-1.348252,12.496274
-0.239068,-1.461657,12.453643
-0.333402,-1.573054,12.452445
-0.432255,-1.654755,12.449027
-0.539357,-1.770697,12.45237
-0.683991,-1.920602,12.443833
-0.805937,-2.061411,12.427122
-0.980426,-2.192978,12.452506
-1.117385,-2.356715,12.490269
-1.326477,-2.488327,12.460228
-1.449368,-2.690101,12.503924
-1.62267,-2.813527,12.502399
-1.715829,-2.963961,12.47586
-1.846515,-2.992871,12.517098
-1.899992,-3.088277,12.488078
-1.970942,-3.206411,12.46119
-1.976593,-3.245824,12.466998
-1.991599,-3.260073,12.44801
-1.951619,-3.231465,12.428262
-1.882992,-3.186391,12.451456
-1.838706,-3.089057,12.476497
-1.715194,-2.958898,12.435143
-1.616073,-2.817261,12.422609
-1.509315,-2.635453,12.348597
-1.353112,-2.426483,12.210418
-1.164661,-2.148367,12.094569
-0.952981,-1.841249,11.973935
-0.724943,-1.582096,11.845251
-0.562085,-1.32787,11.727509
-0.321706,-0.99516,11.660034
-0.150976,-0.670995,11.593351
0.001088,-0.39835,11.494484
0.162731,-0.110008,11.442155
0.311781,0.228434,11.404476
0.511028,0.747305,11.495442
0.74723,1.553915,11.73829
0.894359,2.028603,11.849345
0.88569,2.111476,11.813015
0.775803,1.81955,11.598423
0.56268,1.371167,11.337526
0.335248,0.909856,11.068442
0.67376,0.582311,10.815986
0.69162,0.669543,10.762609
0.687987,1.202306,10.925665
0.71769,1.863564,11.233257
0.75143,2.325596,11.385468
0.717302,2.482033,11.429721
0.634359,2.403085,11.299487
0.536321,2.212472,11.168627
0.464504,2.052212,11.137968
0.400169,1.989099,11.118422
0.387366,1.950021,11.118889
0.40219,2.046368,11.114435
0.412228,2.158606,11.113984
0.49923,2.171839,11.0721
0.531185,2.173693,11.041875
0.544772,2.151581,11.005269
0.562694,2.160769,10.952797
0.600653,2.152297,10.920738
0.660041,2.130197,10.888287
0.681927,2.062913,10.822999
0.724054,1.960124,10.770725
0.662896,1.903392,10.68626
0.751044,1.723935,10.547143
0.748769,1.633177,10.535013
0.837344,1.660104,10.531968
0.864771,1.79138,10.539945
0.970607,1.733982,10.488298
0.971762,1.489395,10.36713
0.989761,1.25399,10.273403
0.984762,1.11402,10.203764
0.994434,1.039036,10.181354
1.074884,1.139526,10.294681
1.940686,4.17333,11.659086
1.697355,2.37464,11.194547
0.98343,0.587832,9.87208
1.076021,0.465092,10.282002
1.217489,1.037034,10.585409
1.26004,1.078505,10.559969
1.202826,0.837809,10.329687
1.236697,0.794493,10.513004
1.159004,0.720847,10.395025
1.238762,0.590478,10.282395
1.120687,0.747814,10.387671
1.05558,0.632654,10.290617
1.03319,0.531557,10.242634
0.931786,0.442558,10.193491
0.824315,0.364602,10.134861
0.733918,0.358307,10.108987
0.666822,0.284773,10.001346
0.549176,0.192232,9.942887
0.420087,0.078995,9.864002
0.308681,0.006328,9.760331
0.15706,-0.031807,9.669061
0.079139,-0.121937,9.586189
-0.06921,-0.221629,9.49924
-0.188689,-0.337171,9.421438
-0.329008,-0.386987,9.316038
-0.430915,-0.434712,9.202516
-0.552143,-0.559332,9.090493
-0.690124,-0.652172,8.994486
-0.770242,-0.740279,8.881032
-0.878376,-0.770698,8.783781
-0.934739,-0.861507,8.665171
-0.990739,-0.91021,8.572491
-1.047882,-0.947824,8.478469
-1.092466,-0.99301,8.343538
-1.127033,-1.018996,8.257123
-1.150432,-1.069085,8.12228
-1.193238,-1.093796,8.007904
-1.208535,-1.090817,7.902791
-1.230591,-1.109777,7.781392
-1.252306,-1.144402,7.66775
-1.297792,-1.150043,7.510141
-1.292696,-1.124224,7.413931
-1.319324,-1.101551,7.296322
-1.250632,-1.108635,7.174786
-1.25143,-1.065636,7.082557
-1.204723,-1.055471,6.967894
-1.256482,-0.993941,6.880752
-1.21253,-0.930121,6.736389
-1.131904,-0.915866,6.604956
-1.11335,-0.88905,6.489497
-1.064308,-0.802226,6.437478
-1.04887,-0.733055,6.39418
-1.070941,-0.662264,6.278636
-1.012159,-0.643578,6.243232
-1.022049,-0.572112,6.24537
-1.025801,-0.484619,6.234033
-0.92493,-0.421868,6.183929
-0.898902,-0.395282,6.232835
-0.918349,-0.330025,6.31098
-0.944859,-0.308946,6.274995
-0.909993,-0.23371,6.301046
-0.876449,-0.150288,6.35395
-0.868094,-0.159695,6.363124
-0.904782,-0.112101,6.433681
-0.948442,0.008364,6.486181
-0.848811,0.07179,6.534708
-0.919047,0.070199,6.626378
-0.942461,0.113985,6.664523
-0.889094,0.183271,6.72431
-0.87274,0.274379,6.849595
-0.851318,0.310195,6.891794
-0.849201,0.286256,6.963134
-0.856094,0.35707,7.020853
-0.826486,0.385309,7.089763
-0.807492,0.370671,7.13731
-0.752907,0.368662,7.20512
-0.781722,0.401205,7.31978
-0.786687,0.365521,7.375575
-0.776282,0.342305,7.430221
-0.778647,0.33031,7.488997
-0.756707,0.296139,7.551747
-0.779343,0.269734,7.617218
-0.814113,0.26373,7.684117
-0.823179,0.173047,7.714158
-0.844588,0.119247,7.81095
-0.899837,0.056936,7.874555
-0.914268,0.014258,7.926104
-0.926931,-0.028326,8.016742
-0.952804,-0.085103,8.060628
-1.00737,-0.180705,8.094474
-1.048699,-0.212655,8.156725
-1.076745,-0.213668,8.190699
-1.086378,-0.293878,8.224883
-1.139004,-0.373868,8.213922
-1.168564,-0.383829,8.242939
-1.212469,-0.379893,8.301183
-1.22662,-0.457447,8.31554
-1.247555,-0.489674,8.358577
-1.243941,-0.513902,8.381317
-1.2457,-0.521879,8.460409
-1.279869,-0.540071,8.473294
-1.284447,-0.625401,8.465175
-1.271474,-0.66202,8.522537
-1.312743,-0.688633,8.546222
-1.302271,-0.743151,8.583615
-1.301513,-0.718228,8.640094
-1.302367,-0.819664,8.684578
-1.330323,-0.860208,8.752239
-1.313081,-0.873025,8.806564
-1.323604,-0.892355,8.84979
-1.325017,-0.93593,8.894169
-1.322817,-0.95947,8.959748
-1.340683,-0.991305,9.042844
-1.304467,-0.998283,9.077267
-1.319097,-1.009064,9.178296
-1.311154,-1.049842,9.228317
-1.347718,-1.110453,9.309436
-1.345351,-1.016527,9.441246
-1.368633,-1.052004,9.506231
-1.359349,-1.049143,9.609246
-1.322242,-1.046604,9.75592
-1.348085,-1.019885,9.870286
-1.364998,-1.012633,9.965615
-1.381295,-0.974391,10.085322
-1.390668,-1.002509,10.194848
-1.432608,-0.961799,10.307768
-1.443419,-0.937574,10.440836
-1.454905,-0.923643,10.498831
-1.44186,-0.933171,10.610796
-1.45134,-0.931063,10.767375
-1.51109,-0.878829,10.90682
-1.456415,-0.852355,11.045055
-1.469498,-0.812131,11.2019
-1.450412,-0.822177,11.327059
-1.458234,-0.806505,11.479849
-1.433978,-0.77881,11.634521
-1.387038,-0.761804,11.767044
-1.370937,-0.778971,11.915762
-1.362591,-0.780924,12.077054
-1.307209,-0.81039,12.176964
-1.304264,-0.810501,12.266426
-1.331819,-0.820327,12.34649
-1.304835,-0.844258,12.433845
-1.273293,-0.823092,12.465611
-1.265028,-0.878689,12.523529
-1.274975,-0.869678,12.634296
-1.409274,-0.986492,12.701838
-1.484417,-1.064319,12.768485
-1.576627,-1.120227,12.855834
-1.658096,-1.169511,12.88732
-1.680922,-1.251508,12.964508
-1.731923,-1.373112,13.071304
-1.85712,-1.496472,13.240633
-1.932802,-1.554311,13.368549
-2.029666,-1.61671,13.557941
-2.097868,-1.713341,13.668564
-2.093502,-1.81096,13.735569
-2.097778,-1.843668,13.879618
-2.015431,-1.792209,13.99433
-1.915505,-1.814967,14.136713
-1.847197,-1.808771,14.279468
-1.810543,-1.771072,14.39309
-1.705381,-1.737551,14.457037
-1.524431,-1.631218,14.520301
-1.347063,-1.566149,14.542304
-1.152268,-1.577018,14.388063
-0.901438,-1.191858,14.467397
-0.64358,-1.076313,14.228736
-0.368721,-0.979721,14.028184
-0.018235,-0.798082,13.875606
0.278346,-0.586279,13.675343
0.672135,-0.403688,13.445303
1.037046,-0.181098,13.306638
1.42224,-0.024001,13.137309
1.725799,0.105122,12.982223
2.02286,0.291478,12.811973
2.266921,0.411621,12.598486
2.511377,0.448136,12.411731
2.662303,0.566642,12.233143
2.795711,0.574086,12.09061
2.868414,0.592464,11.902816
2.935346,0.564247,11.70501
2.979118,0.502276,11.533377
2.923598,0.446301,11.384773
2.8449,0.397129,11.184825
2.756322,0.280837,10.955907
2.706135,0.21763,10.785847
2.558345,0.148478,10.641851
2.432078,0.07981,10.435595
2.24649,0.032537,10.290745
2.065615,-0.028221,10.217198
1.91131,-0.180393,10.074245
1.67016,-0.214868,9.973048
1.636646,-0.218701,9.886262
1.468669,-0.215613,9.84919
1.299118,-0.328462,9.728167
1.195379,-0.356853,9.653388
1.102699,-0.201455,9.69675
1.01348,-0.226172,9.653325
1.053761,-0.249087,9.540348
0.827054,-0.224913,9.53509
0.831556,-0.244574,9.485847
1.068683,-0.110356,9.362204
0.909901,-0.13296,9.705338
0.866364,-0.081406,9.572694
0.618828,0.120137,9.556999
0.855647,0.120045,9.167838
1.184033,0.19462,9.319802
1.14641,0.025869,9.378085
0.919266,0.140174,9.6028
0.953216,0.274001,9.638122
1.066962,0.310873,9.743939
1.201038,0.340903,9.746235
1.292333,0.311074,9.716846
1.325878,0.450817,9.833038
1.363617,0.411806,9.852587
1.299324,0.349884,9.921148
1.267835,0.272433,9.930066
1.208199,0.321377,10.004988
1.115795,0.380559,10.051724
1.122656,0.326268,10.118586
1.072695,0.26665,10.166264
1.066578,0.189673,10.243327
1.031969,0.249776,10.364955
1.040579,0.251064,10.497083
1.014874,0.205614,10.600567
0.993369,0.095855,10.710378
0.913189,0.044562,10.771267
0.848613,0.034988,10.85537
0.766117,-0.025479,10.880997
0.790051,-0.099095,10.924461
0.721873,-0.147976,10.971474
0.63854,-0.249384,10.978777
0.580145,-0.265728,11.002304
0.527825,-0.288852,11.013686
0.456684,-0.41806,10.927691
0.4097,-0.506448,10.86277
0.34922,-0.510889,10.797033
0.339059,-0.5743,10.678524
0.289327,-0.643932,10.598559
0.218228,-0.71534,10.509132
0.181659,-0.771865,10.394088
0.169149,-0.804705,10.240229
0.101066,-0.848123,10.102684
0.086474,-0.900736,9.952354
0.029324,-0.93289,9.826251
-0.019015,-0.951229,9.641684
-0.020953,-1.004479,9.476857
-0.038251,-1.034783,9.324664
-0.119681,-1.072778,9.165542
-0.129333,-1.173625,8.973551
-0.186933,-1.162068,8.850636
-0.179675,-1.193916,8.649571
-0.212863,-1.255381,8.483946
-0.254359,-1.271219,8.325514
-0.26019,-1.273676,8.173608
-0.276959,-1.254213,8.037565
-0.29507,-1.278335,7.87289
-0.294014,-1.283875,7.756083
-0.320332,-1.256431,7.620155
-0.270582,-1.257694,7.479995
-0.29926,-1.189842,7.370518
-0.248712,-1.183103,7.277541
-0.268416,-1.135783,7.174789
-0.268405,-1.113563,7.050735
-0.236652,-1.029423,6.998755
-0.235437,-1.02204,6.918137
-0.243093,-0.976385,6.829444
-0.258895,-0.874603,6.807274
-0.245192,-0.714546,6.813098
-0.195288,-0.585367,6.884763
-0.164352,-0.322164,6.978952
-0.08044,-0.163029,7.026797
-0.09644,-0.199969,6.960478
-0.153901,-0.428461,6.880804
-0.209996,-0.720518,6.756735
-0.27515,-0.940372,6.670838
-0.35033,-1.03866,6.629405
-0.339211,-0.9955,6.615744
-0.277108,-0.820691,6.674325
-0.22045,-0.608101,6.749538
-0.183423,-0.445391,6.791529
-0.188379,-0.384448,6.824344
-0.168335,-0.391137,6.811832
-0.200631,-0.42373,6.792973
-0.233528,-0.438799,6.793473
-0.267035,-0.46012,6.802035
-0.276238,-0.446247,6.79186
-0.239829,-0.44697,6.78291
-0.267502,-0.482049,6.80424
-0.259674,-0.477351,6.81274
-0.253501,-0.487616,6.841538
-0.213712,-0.453405,6.914404
-0.143587,-0.336343,7.02911
0.449522,1.958306,8.072524
0.260442,0.61435,7.693245
-0.297226,-0.799425,6.736569
-0.225507,-0.859921,7.127621
-0.058427,-0.319762,7.394268
-0.095296,-0.301115,7.324327
-0.161759,-0.502464,7.25892
-0.119445,-0.550198,7.472423
-0.237431,-0.726199,7.348266
-0.159523,-0.76712,7.360862
-0.268214,-0.619861,7.533952
-0.287894,-0.837044,7.44697
-0.29041,-0.889645,7.473572
-0.316975,-0.926021,7.53648
-0.374135,-0.93509,7.563962
-0.329904,-0.953598,7.575043
-0.294209,-1.021539,7.633256
-0.301424,-1.055034,7.65962
-0.28505,-1.117977,7.701971
-0.296531,-1.085513,7.744771
-0.287483,-1.100878,7.797904
-0.26476,-1.190834,7.846663
-0.300749,-1.18905,7.949417
-0.343328,-1.218221,8.015119
-0.344257,-1.248338,8.087283
-0.36851,-1.279479,8.215922
-0.451579,-1.314943,8.321332
-0.519482,-1.330914,8.412801
-0.599673,-1.331758,8.549371
-0.670894,-1.352715,8.678645
-0.751692,-1.418826,8.810167
-0.848999,-1.375567,8.981316
-0.964772,-1.331063,9.153518
-0.99017,-1.302087,9.32997
-1.001922,-1.271671,9.517742
-1.05856,-1.280803,9.744905
-1.084793,-1.184139,9.979707
-1.09654,-1.197702,10.227192
-1.099952,-1.1008,10.450926
-1.018412,-1.13297,10.646776
-0.930231,-1.070305,10.93614
-0.879886,-1.024124,11.081888
-0.754656,-0.995412,11.252964
-0.661472,-0.95915,11.378001
-0.5639,-0.953645,11.453869
-0.486955,-0.933035,11.514669
-0.37901,-0.848504,11.61294
-0.272659,-0.836159,11.667267
-0.169803,-0.836017,11.728437
-0.158504,-0.854356,11.808783
-0.125021,-0.859968,11.856054
-0.066021,-0.876491,11.939871
-0.091167,-0.950705,12.032243
